model,leader,entry_time,exit_time,direction,xau_entry,xau_exit,gross_per_oz,cost_per_oz,ounces,notional,pnl,pnl_per_dollar,equity
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 03:00:00+00:00,2026-06-05 11:00:00,-1,4442.47,4470.275,-27.80499999999938,1.2093348975993308,112.55000033764999,500000.0,-3265.563402521425,-0.00653112680504285,67586.02621415845
FXI_60m_divergence_follow_w6_q0.55_all_h8_cost2.0,FXI,2026-06-04 12:00:00+00:00,2026-06-05 11:00:00,-1,4504.26,4470.275,33.98500000000058,1.1386518770872598,111.00602540705908,500000.0,3646.1425542612233,0.007292285108522447,71232.16876841968
SPY_60m_divergence_follow_w12_q0.55_all_h6_cost2.0,SPY,2026-06-04 20:00:00+00:00,2026-06-05 11:00:00,-1,4474.93,4470.275,4.655000000000655,1.2096943516650303,111.73359136344031,500000.0,384.9563734332855,0.000769912746866571,71617.12514185297
EWJ_60m_divergence_follow_w12_q0.75_all_h8_cost2.0,EWJ,2026-06-04 12:00:00+00:00,2026-06-05 11:00:00,-1,4504.26,4470.275,33.98500000000058,1.1386518770872598,111.00602540705908,500000.0,3646.1425542612233,0.007292285108522447,75263.2676961142
GDXJ_60m_divergence_follow_w12_q0.85_all_h8_cost2.0,GDXJ,2026-06-04 12:00:00+00:00,2026-06-05 11:00:00,-1,4504.26,4470.275,33.98500000000058,1.1386518770872598,111.00602540705908,500000.0,3646.1425542612233,0.007292285108522447,78909.41025037543
QQQ_60m_divergence_follow_w12_q0.65_all_h8_cost2.0,QQQ,2026-06-04 12:00:00+00:00,2026-06-05 11:00:00,-1,4504.26,4470.275,33.98500000000058,1.1386518770872598,111.00602540705908,500000.0,3646.1425542612233,0.007292285108522447,82555.55280463665
EEM_60m_divergence_follow_w12_q0.65_all_h6_cost2.0,EEM,2026-06-04 20:00:00+00:00,2026-06-05 11:00:00,-1,4474.93,4470.275,4.655000000000655,1.2096943516650303,111.73359136344031,500000.0,384.9563734332855,0.000769912746866571,82940.50917806994
EFA_60m_volz_follow_w6_q0.75_all_h8_cost2.0,EFA,2026-06-04 13:00:00+00:00,2026-06-05 12:00:00,1,4495.9,4406.375,-89.52499999999964,1.153865247988896,111.21243799906583,500000.0,-10084.617679217568,-0.020169235358435136,72855.89149885238
GDX_60m_divergence_follow_w12_q0.75_all_h8_cost2.0,GDX,2026-06-04 13:00:00+00:00,2026-06-05 12:00:00,-1,4495.9,4406.375,89.52499999999964,1.153865247988896,111.21243799906583,500000.0,9827.969344515086,0.019655938689030174,82683.86084336747
EWJ_60m_divergence_follow_w12_q0.75_all_h8_cost2.0,EWJ,2026-06-04 13:00:00+00:00,2026-06-05 12:00:00,-1,4495.9,4406.375,89.52499999999964,1.153865247988896,111.21243799906583,500000.0,9827.969344515086,0.019655938689030174,92511.83018788256
GDXJ_60m_divergence_follow_w12_q0.85_all_h8_cost2.0,GDXJ,2026-06-04 13:00:00+00:00,2026-06-05 12:00:00,-1,4495.9,4406.375,89.52499999999964,1.153865247988896,111.21243799906583,500000.0,9827.969344515086,0.019655938689030174,102339.79953239765
QQQ_60m_divergence_follow_w12_q0.65_all_h8_cost2.0,QQQ,2026-06-04 13:00:00+00:00,2026-06-05 12:00:00,-1,4495.9,4406.375,89.52499999999964,1.153865247988896,111.21243799906583,500000.0,9827.969344515086,0.019655938689030174,112167.76887691274
EEM_60m_divergence_follow_w12_q0.65_all_h6_cost2.0,EEM,2026-06-04 22:00:00+00:00,2026-06-05 12:00:00,-1,4469.74,4406.375,63.36499999999978,1.501472849275457,111.86332985811256,500000.0,6920.260143847778,0.013840520287695553,119088.02902076051
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 04:00:00+00:00,2026-06-05 12:00:00,-1,4445.08,4406.375,38.70499999999993,1.1989536060192099,112.48391480018357,500000.0,4218.826927072259,0.008437653854144519,123306.85594783278
FXI_60m_divergence_follow_w6_q0.55_all_h8_cost2.0,FXI,2026-06-04 13:00:00+00:00,2026-06-05 12:00:00,-1,4495.9,4406.375,89.52499999999964,1.153865247988896,111.21243799906583,500000.0,9827.969344515086,0.019655938689030174,133134.82529234787
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 05:00:00+00:00,2026-06-05 13:00:00,-1,4440.025,4365.496499999999,74.52850000000035,1.2261740365688971,112.6119785361569,500000.0,8254.71995804432,0.01650943991608864,141389.5452503922
EEM_60m_divergence_follow_w12_q0.65_all_h6_cost2.0,EEM,2026-06-04 23:00:00+00:00,2026-06-05 13:00:00,-1,4461.74,4365.496499999999,96.2435000000005,1.5616634634729734,112.06390332022933,500000.0,10610.416175811179,0.021220832351622355,151999.96142620337
GDXJ_60m_divergence_follow_w12_q0.85_all_h8_cost2.0,GDXJ,2026-06-04 20:00:00+00:00,2026-06-05 13:00:00,-1,4474.93,4365.496499999999,109.433500000001,1.2096943516650303,111.73359136344031,500000.0,12092.234476107555,0.02418446895221511,164092.19590231092
QQQ_60m_divergence_follow_w12_q0.65_all_h8_cost2.0,QQQ,2026-06-04 20:00:00+00:00,2026-06-05 13:00:00,-1,4474.93,4365.496499999999,109.433500000001,1.2096943516650303,111.73359136344031,500000.0,12092.234476107555,0.02418446895221511,176184.43037841847
EFA_60m_volz_follow_w6_q0.75_all_h8_cost2.0,EFA,2026-06-04 20:00:00+00:00,2026-06-05 13:00:00,1,4474.93,4365.496499999999,-109.433500000001,1.2096943516650303,111.73359136344031,500000.0,-12362.56146483476,-0.02472512292966952,163821.86891358372
GDX_60m_divergence_follow_w12_q0.75_all_h8_cost2.0,GDX,2026-06-04 20:00:00+00:00,2026-06-05 13:00:00,-1,4474.93,4365.496499999999,109.433500000001,1.2096943516650303,111.73359136344031,500000.0,12092.234476107555,0.02418446895221511,175914.10338969127
EWJ_60m_divergence_follow_w12_q0.75_all_h8_cost2.0,EWJ,2026-06-04 20:00:00+00:00,2026-06-05 13:00:00,-1,4474.93,4365.496499999999,109.433500000001,1.2096943516650303,111.73359136344031,500000.0,12092.234476107555,0.02418446895221511,188006.33786579882
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 06:00:00+00:00,2026-06-05 14:00:00,-1,4452.895,4369.83,83.06500000000051,1.203784625003158,112.28650125367878,500000.0,9191.90946283231,0.018383818925664618,197198.24732863114
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 09:00:00+00:00,2026-06-05 17:00:00,1,4464.965,4341.825000000001,-123.13999999999942,1.1365013749694033,111.98296067270404,500000.0,-13916.850566014382,-0.027833701132028765,183281.39676261676
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 10:00:00+00:00,2026-06-05 18:00:00,1,4466.785,4322.46,-144.32499999999982,1.0751619600103417,111.93733300349133,500000.0,-16275.706348079231,-0.03255141269615846,167005.69041453753
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 11:00:00+00:00,2026-06-05 19:00:00,1,4470.275,4318.81,-151.46499999999924,1.0909039413515154,111.84994211765496,500000.0,-17063.369025546614,-0.034126738051093224,149942.3213889909
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 12:00:00+00:00,2026-06-05 20:00:00,1,4406.375,4329.505,-76.86999999999989,1.2514728476900865,113.47195824231936,500000.0,-8864.596504801562,-0.017729193009603125,141077.72488418935
EEM_60m_divergence_follow_w12_q0.65_all_h6_cost2.0,EEM,2026-06-05 08:00:00+00:00,2026-06-05 20:00:00,-1,4462.870000000001,4329.505,133.3650000000007,1.1188475975322334,112.0355287068635,500000.0,14816.267603859,0.029632535207718,155893.99248804833
QQQ_60m_divergence_follow_w12_q0.65_all_h8_cost2.0,QQQ,2026-06-04 22:00:00+00:00,2026-06-05 20:00:00,-1,4469.74,4329.505,140.23499999999967,1.501472849275457,111.86332985811256,500000.0,15519.194310040879,0.031038388620081757,171413.1867980892
SPY_60m_divergence_follow_w12_q0.55_all_h6_cost2.0,SPY,2026-06-05 08:00:00+00:00,2026-06-05 20:00:00,-1,4462.870000000001,4329.505,133.3650000000007,1.1188475975322334,112.0355287068635,500000.0,14816.267603859,0.029632535207718,186229.4544019482
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 13:00:00+00:00,2026-06-07 22:00:00,-1,4365.496499999999,4317.375,48.12149999999929,1.174554580300008,114.53450941948988,500000.0,5377.045362388824,0.010754090724777647,191606.49976433703
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 14:00:00+00:00,2026-06-07 23:00:00,-1,4369.83,4344.1,25.729999999999563,1.1000718498644033,114.42092712988836,500000.0,2818.179214081001,0.005636358428162002,194424.67897841803
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 15:00:00+00:00,2026-06-08 00:00:00,-1,4335.49,4342.34,-6.850000000000364,1.081108843155732,115.32721791539134,500000.0,-914.6727178653505,-0.0018293454357307009,193510.00626055268
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 16:00:00+00:00,2026-06-08 01:00:00,-1,4344.74,4325.81,18.92999999999938,1.0830548670259048,115.08168497999881,500000.0,2053.8565176481766,0.004107713035296353,195563.86277820086
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 17:00:00+00:00,2026-06-08 02:00:00,-1,4341.825000000001,4310.68,31.145000000000437,1.0913471283431864,115.15894813816769,500000.0,3460.9470524096714,0.006921894104819343,199024.80983061052
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 18:00:00+00:00,2026-06-08 03:00:00,-1,4322.46,4317.055,5.404999999999745,1.132634349716242,115.67487032847036,500000.0,494.2053425923552,0.0009884106851847103,199519.01517320288
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 19:00:00+00:00,2026-06-08 04:00:00,-1,4318.81,4312.735000000001,6.074999999999818,1.175430919479967,115.77263181292994,500000.0,567.2360072010404,0.0011344720144020807,200086.25118040392
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-05 20:00:00+00:00,2026-06-08 05:00:00,-1,4329.505,4292.02,37.48499999999967,1.7101211028448207,115.48664339225847,500000.0,4131.520681596955,0.00826304136319391,204217.77186200087
QQQ_60m_divergence_follow_w12_q0.65_all_h8_cost2.0,QQQ,2026-06-04 23:00:00+00:00,2026-06-08 08:00:00,-1,4461.74,4288.84,172.89999999999964,1.5616634634729734,112.06390332022933,500000.0,19200.842780678242,0.03840168556135649,223418.6146426791
EFA_60m_volz_follow_w6_q0.75_all_h8_cost2.0,EFA,2026-06-04 23:00:00+00:00,2026-06-08 08:00:00,1,4461.74,4288.84,-172.89999999999964,1.5616634634729734,112.06390332022933,500000.0,-19550.85498745698,-0.03910170997491396,203867.75965522212
EEM_60m_divergence_follow_w12_q0.65_all_h6_cost2.0,EEM,2026-06-05 09:00:00+00:00,2026-06-08 08:00:00,-1,4464.965,4288.84,176.125,1.1365013749694033,111.98296067270404,500000.0,19595.730159702325,0.03919146031940465,223463.48981492445
EEM_60m_divergence_follow_w12_q0.65_all_h6_cost2.0,EEM,2026-06-05 10:00:00+00:00,2026-06-08 09:00:00,-1,4466.785,4294.38,172.40499999999975,1.0751619600103417,111.93733300349133,500000.0,19178.20513411653,0.03835641026823306,242641.69494904098
GDXJ_60m_divergence_follow_w12_q0.85_all_h8_cost2.0,GDXJ,2026-06-05 08:00:00+00:00,2026-06-08 09:00:00,-1,4462.870000000001,4294.38,168.4900000000007,1.1188475975322334,112.0355287068635,500000.0,18751.51554968758,0.03750303109937516,261393.21049872856
QQQ_60m_divergence_follow_w12_q0.65_all_h8_cost2.0,QQQ,2026-06-05 08:00:00+00:00,2026-06-08 09:00:00,-1,4462.870000000001,4294.38,168.4900000000007,1.1188475975322334,112.0355287068635,500000.0,18751.51554968758,0.03750303109937516,280144.7260484161
EEM_60m_divergence_follow_w12_q0.65_all_h6_cost2.0,EEM,2026-06-05 11:00:00+00:00,2026-06-08 10:00:00,-1,4470.275,4302.145,168.1299999999992,1.0909039413515154,111.84994211765496,500000.0,18683.31322554515,0.037366626451090304,298828.0392739613
QQQ_60m_divergence_follow_w12_q0.65_all_h8_cost2.0,QQQ,2026-06-05 09:00:00+00:00,2026-06-08 10:00:00,-1,4464.965,4302.145,162.8199999999997,1.1365013749694033,111.98296067270404,500000.0,18105.796867951965,0.03621159373590393,316933.83614191326
QQQ_60m_divergence_follow_w12_q0.65_all_h8_cost2.0,QQQ,2026-06-05 10:00:00+00:00,2026-06-08 11:00:00,-1,4466.785,4331.4400000000005,135.34499999999935,1.0751619600103417,111.93733300349133,500000.0,15029.807573007096,0.03005961514601419,331963.6437149203
SPY_60m_divergence_follow_w12_q0.55_all_h6_cost2.0,SPY,2026-06-05 13:00:00+00:00,2026-06-08 12:00:00,1,4365.496499999999,4333.280000000001,-32.21649999999863,1.174554580300008,114.53450941948988,500000.0,-3824.4280553539156,-0.007648856110707831,328139.2156595664
SPY_60m_divergence_follow_w12_q0.55_all_h6_cost2.0,SPY,2026-06-05 20:00:00+00:00,2026-06-08 13:00:00,1,4329.505,4327.084999999999,-2.4200000000009823,1.7101211028448207,115.48664339225847,500000.0,-476.9738229711945,-0.000953947645942389,327662.24183659523
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-08 06:00:00+00:00,2026-06-08 14:00:00,-1,4300.1885,4331.1,-30.91150000000016,1.187467609337094,116.27397264096678,500000.0,-3732.274481611358,-0.0074645489632227165,323929.96735498385
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-08 07:00:00+00:00,2026-06-08 15:00:00,-1,4294.63,4341.85,-47.220000000000255,1.1148880413249889,116.42446497137122,500000.0,-5627.36347966242,-0.011254726959324841,318302.60387532145
GDX_60m_divergence_follow_w12_q0.75_all_h8_cost2.0,GDX,2026-06-05 13:00:00+00:00,2026-06-08 20:00:00,1,4365.496499999999,4328.37,-37.126499999999396,1.174554580300008,114.53450941948988,500000.0,-4386.792496603698,-0.008773584993207396,313915.8113787178
GDXJ_60m_divergence_follow_w12_q0.85_all_h8_cost2.0,GDXJ,2026-06-05 13:00:00+00:00,2026-06-08 20:00:00,1,4365.496499999999,4328.37,-37.126499999999396,1.174554580300008,114.53450941948988,500000.0,-4386.792496603698,-0.008773584993207396,309529.0188821141
SPY_60m_divergence_follow_w12_q0.55_all_h6_cost2.0,SPY,2026-06-08 08:00:00+00:00,2026-06-08 20:00:00,1,4288.84,4328.37,39.529999999999745,1.1145736233404293,116.58163979071264,500000.0,4478.533400250338,0.008957066800500676,314007.55228236446
FXI_60m_divergence_follow_w6_q0.55_all_h8_cost2.0,FXI,2026-06-05 13:00:00+00:00,2026-06-08 20:00:00,1,4365.496499999999,4328.37,-37.126499999999396,1.174554580300008,114.53450941948988,500000.0,-4386.792496603698,-0.008773584993207396,309620.7597857608
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-08 12:00:00+00:00,2026-06-08 20:00:00,1,4333.280000000001,4328.37,-4.910000000000764,1.0825218427930998,115.38603552043716,500000.0,-691.4533382096083,-0.0013829066764192166,308929.3064475512
EWJ_60m_divergence_follow_w12_q0.75_all_h8_cost2.0,EWJ,2026-06-05 20:00:00+00:00,2026-06-08 22:00:00,1,4329.505,4328.041499999999,-1.4635000000007494,1.7101211028448207,115.48664339225847,500000.0,-366.5108485664724,-0.0007330216971329447,308562.7955989847
SPY_60m_divergence_follow_w12_q0.55_all_h6_cost2.0,SPY,2026-06-08 09:00:00+00:00,2026-06-08 22:00:00,1,4294.38,4328.041499999999,33.66149999999925,1.0775221215577238,116.43124269393952,500000.0,3793.7930362987827,0.007587586072597565,312356.58863528346
GDXJ_60m_divergence_follow_w12_q0.85_all_h8_cost2.0,GDXJ,2026-06-05 20:00:00+00:00,2026-06-08 22:00:00,1,4329.505,4328.041499999999,-1.4635000000007494,1.7101211028448207,115.48664339225847,500000.0,-366.5108485664724,-0.0007330216971329447,311990.077786717
FXI_60m_divergence_follow_w6_q0.55_all_h8_cost2.0,FXI,2026-06-05 20:00:00+00:00,2026-06-08 22:00:00,1,4329.505,4328.041499999999,-1.4635000000007494,1.7101211028448207,115.48664339225847,500000.0,-366.5108485664724,-0.0007330216971329447,311623.5669381505
GDX_60m_divergence_follow_w12_q0.75_all_h8_cost2.0,GDX,2026-06-05 20:00:00+00:00,2026-06-08 22:00:00,1,4329.505,4328.041499999999,-1.4635000000007494,1.7101211028448207,115.48664339225847,500000.0,-366.5108485664724,-0.0007330216971329447,311257.056089584
EEM_60m_divergence_follow_w12_q0.65_all_h6_cost2.0,EEM,2026-06-08 09:00:00+00:00,2026-06-08 22:00:00,1,4294.38,4328.041499999999,33.66149999999925,1.0775221215577238,116.43124269393952,500000.0,3793.7930362987827,0.007587586072597565,315050.8491258828
EEM_60m_divergence_follow_w12_q0.65_all_h6_cost2.0,EEM,2026-06-08 10:00:00+00:00,2026-06-08 23:00:00,1,4302.145,4317.955,15.80999999999949,1.1112887345476803,116.22109436106871,500000.0,1708.3003089681786,0.003416600617936357,316759.14943485096
FXI_60m_divergence_follow_w6_q0.55_all_h8_cost2.0,FXI,2026-06-08 08:00:00+00:00,2026-06-08 23:00:00,1,4288.84,4317.955,29.11499999999978,1.1145736233404293,116.58163979071264,500000.0,3264.3356218300696,0.006528671243660139,320023.48505668103
SPY_60m_divergence_follow_w12_q0.55_all_h6_cost2.0,SPY,2026-06-08 10:00:00+00:00,2026-06-08 23:00:00,1,4302.145,4317.955,15.80999999999949,1.1112887345476803,116.22109436106871,500000.0,1708.3003089681786,0.003416600617936357,321731.7853656492
EFA_60m_volz_follow_w6_q0.75_all_h8_cost2.0,EFA,2026-06-08 08:00:00+00:00,2026-06-08 23:00:00,-1,4288.84,4317.955,-29.11499999999978,1.1145736233404293,116.58163979071264,500000.0,-3524.2132631830764,-0.007048426526366153,318207.57210246613
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-08 15:00:00+00:00,2026-06-09 00:00:00,1,4341.85,4319.99,-21.860000000000582,1.090936112037796,115.15828506281883,500000.0,-2642.9904432486583,-0.0052859808864973165,315564.5816592175
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-08 16:00:00+00:00,2026-06-09 01:00:00,1,4340.745,4336.655,-4.0900000000001455,1.059741226000478,115.1876002852045,500000.0,-593.1863339127988,-0.0011863726678255975,314971.3953253047
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-08 17:00:00+00:00,2026-06-09 02:00:00,1,4339.1900000000005,4336.17,-3.0200000000004366,1.0743615431361755,115.22887912260121,500000.0,-471.7886913383157,-0.0009435773826766313,314499.6066339664
SPY_60m_divergence_follow_w12_q0.55_all_h6_cost2.0,SPY,2026-06-08 11:00:00+00:00,2026-06-09 08:00:00,1,4331.4400000000005,4326.695,-4.7450000000008,1.104558383093919,115.43505162255508,500000.0,-675.2440739216888,-0.0013504881478433775,313824.3625600447
GDXJ_60m_divergence_follow_w12_q0.85_all_h8_cost2.0,GDXJ,2026-06-08 09:00:00+00:00,2026-06-09 08:00:00,1,4294.38,4326.695,32.3149999999996,1.0775221215577238,116.43124269393952,500000.0,3637.0183680114333,0.007274036736022866,317461.38092805614
FXI_60m_divergence_follow_w6_q0.55_all_h8_cost2.0,FXI,2026-06-08 09:00:00+00:00,2026-06-09 08:00:00,1,4294.38,4326.695,32.3149999999996,1.0775221215577238,116.43124269393952,500000.0,3637.0183680114333,0.007274036736022866,321098.3992960676
QQQ_60m_divergence_follow_w12_q0.65_all_h8_cost2.0,QQQ,2026-06-08 09:00:00+00:00,2026-06-09 08:00:00,1,4294.38,4326.695,32.3149999999996,1.0775221215577238,116.43124269393952,500000.0,3637.0183680114333,0.007274036736022866,324735.41766407905
EFA_60m_volz_follow_w6_q0.75_all_h8_cost2.0,EFA,2026-06-08 09:00:00+00:00,2026-06-09 08:00:00,-1,4294.38,4326.695,-32.3149999999996,1.0775221215577238,116.43124269393952,500000.0,-3887.9328472977845,-0.007775865694595569,320847.48481678125
GDX_60m_divergence_follow_w12_q0.75_all_h8_cost2.0,GDX,2026-06-08 09:00:00+00:00,2026-06-09 08:00:00,1,4294.38,4326.695,32.3149999999996,1.0775221215577238,116.43124269393952,500000.0,3637.0183680114333,0.007274036736022866,324484.5031847927
QQQ_60m_divergence_follow_w12_q0.65_all_h8_cost2.0,QQQ,2026-06-08 10:00:00+00:00,2026-06-09 09:00:00,1,4302.145,4332.32,30.174999999999272,1.1112887345476803,116.22109436106871,500000.0,3377.816329464905,0.00675563265892981,327862.3195142576
FXI_60m_divergence_follow_w6_q0.55_all_h8_cost2.0,FXI,2026-06-08 10:00:00+00:00,2026-06-09 09:00:00,1,4302.145,4332.32,30.174999999999272,1.1112887345476803,116.22109436106871,500000.0,3377.816329464905,0.00675563265892981,331240.1358437225
EFA_60m_volz_follow_w6_q0.75_all_h8_cost2.0,EFA,2026-06-08 10:00:00+00:00,2026-06-09 09:00:00,-1,4302.145,4332.32,-30.174999999999272,1.1112887345476803,116.22109436106871,500000.0,-3636.1267152254222,-0.007272253430450845,327604.0091284971
EFA_60m_volz_follow_w6_q0.75_all_h8_cost2.0,EFA,2026-06-08 11:00:00+00:00,2026-06-09 10:00:00,-1,4331.4400000000005,4339.29,-7.849999999999454,1.104558383093919,115.43505162255508,500000.0,-1033.6699092095669,-0.0020673398184191333,326570.3392192875
FXI_60m_divergence_follow_w6_q0.55_all_h8_cost2.0,FXI,2026-06-08 11:00:00+00:00,2026-06-09 10:00:00,1,4331.4400000000005,4339.29,7.849999999999454,1.104558383093919,115.43505162255508,500000.0,778.6604012644218,0.0015573208025288436,327348.99962055194
EEM_60m_divergence_follow_w12_q0.65_all_h6_cost2.0,EEM,2026-06-08 20:00:00+00:00,2026-06-09 11:00:00,1,4328.37,4339.915,11.545000000000073,1.1907435335871643,115.51692669526867,500000.0,1196.0918852146315,0.002392183770429263,328545.09150576656
SPY_60m_divergence_follow_w12_q0.55_all_h6_cost2.0,SPY,2026-06-08 20:00:00+00:00,2026-06-09 11:00:00,1,4328.37,4339.915,11.545000000000073,1.1907435335871643,115.51692669526867,500000.0,1196.0918852146315,0.002392183770429263,329741.18339098117
EFA_60m_volz_follow_w6_q0.75_all_h8_cost2.0,EFA,2026-06-08 12:00:00+00:00,2026-06-09 11:00:00,-1,4333.280000000001,4339.915,-6.634999999999309,1.0825218427930998,115.38603552043716,500000.0,-890.4942494821945,-0.001780988498964389,328850.689141499
EEM_60m_divergence_follow_w12_q0.65_all_h6_cost2.0,EEM,2026-06-09 08:00:00+00:00,2026-06-09 20:00:00,1,4326.695,4260.9400000000005,-65.7549999999992,0.8679267507353114,115.56164693836752,500000.0,-7699.0551391691015,-0.015398110278338203,321151.6340023299
FXI_60m_divergence_follow_w6_q0.55_all_h8_cost2.0,FXI,2026-06-08 22:00:00+00:00,2026-06-09 20:00:00,-1,4328.041499999999,4260.9400000000005,67.10149999999885,1.4389580548659964,115.52569447404792,500000.0,7585.710759142775,0.015171421518285549,328737.34476147266
FXI_60m_divergence_follow_w6_q0.55_all_h8_cost2.0,FXI,2026-06-08 23:00:00+00:00,2026-06-09 22:00:00,-1,4317.955,4237.415,80.53999999999996,1.5068197827472274,115.79555599815191,500000.0,9151.69104555892,0.018303382091117842,337889.03580703156
QQQ_60m_divergence_follow_w12_q0.65_all_h8_cost2.0,QQQ,2026-06-09 08:00:00+00:00,2026-06-09 23:00:00,1,4326.695,4222.145,-104.54999999999927,0.8679267507353114,115.56164693836752,500000.0,-12182.269232143079,-0.024364538464286156,325706.7665748885
ZB=F_60m_divergence_fade_w12_q0.85_all_h8_cost2.0,ZB=F,2026-06-09 16:00:00+00:00,2026-06-10 01:00:00,-1,4252.275,4188.805,63.469999999999345,1.6466722477469868,117.58411673751111,500000.0,7269.441387522252,0.014538882775044504,332976.20796241076
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-09 16:00:00+00:00,2026-06-10 01:00:00,-1,4252.275,4188.805,63.469999999999345,1.6466722477469868,117.58411673751111,500000.0,7269.441387522252,0.014538882775044504,340245.649349933
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-09 17:00:00+00:00,2026-06-10 02:00:00,-1,4263.12,4174.12,89.0,1.564381568832024,117.2849931505564,500000.0,10254.8859088142,0.0205097718176284,350500.53525874723
ZB=F_60m_divergence_fade_w12_q0.85_all_h8_cost2.0,ZB=F,2026-06-09 17:00:00+00:00,2026-06-10 02:00:00,-1,4263.12,4174.12,89.0,1.564381568832024,117.2849931505564,500000.0,10254.8859088142,0.0205097718176284,360755.42116756144
ZB=F_60m_divergence_fade_w12_q0.85_all_h8_cost2.0,ZB=F,2026-06-09 18:00:00+00:00,2026-06-10 03:00:00,-1,4270.04,4184.975,85.0649999999996,1.2219327710121526,117.09492182743018,500000.0,9817.59740295026,0.019635194805900518,370573.0185705117
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-09 18:00:00+00:00,2026-06-10 03:00:00,-1,4270.04,4184.975,85.0649999999996,1.2219327710121526,117.09492182743018,500000.0,9817.59740295026,0.019635194805900518,380390.615973462
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-09 19:00:00+00:00,2026-06-10 04:00:00,-1,4258.666499999999,4174.83,83.83649999999943,1.2195378210849441,117.40764391858345,500000.0,9699.862877137068,0.01939972575427414,390090.4788505991
ZB=F_60m_divergence_fade_w12_q0.85_all_h8_cost2.0,ZB=F,2026-06-09 19:00:00+00:00,2026-06-10 04:00:00,-1,4258.666499999999,4174.83,83.83649999999943,1.2195378210849441,117.40764391858345,500000.0,9699.862877137068,0.01939972575427414,399790.3417277362
ZB=F_60m_divergence_fade_w12_q0.85_all_h8_cost2.0,ZB=F,2026-06-09 20:00:00+00:00,2026-06-10 05:00:00,-1,4260.9400000000005,4205.255,55.6850000000004,1.2186910392870656,117.34499899083299,500000.0,6391.348970029304,0.012782697940058608,406181.6906977655
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-09 20:00:00+00:00,2026-06-10 05:00:00,-1,4260.9400000000005,4205.255,55.6850000000004,1.2186910392870656,117.34499899083299,500000.0,6391.348970029304,0.012782697940058608,412573.03966779483
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-09 22:00:00+00:00,2026-06-10 06:00:00,-1,4237.415,4204.065,33.350000000000364,1.9073828831984387,117.99646718577246,500000.0,3710.117738857526,0.007420235477715052,416283.15740665235
ZB=F_60m_divergence_fade_w12_q0.85_all_h8_cost2.0,ZB=F,2026-06-09 22:00:00+00:00,2026-06-10 06:00:00,-1,4237.415,4204.065,33.350000000000364,1.9073828831984387,117.99646718577246,500000.0,3710.117738857526,0.007420235477715052,419993.27514550986
GC=F_60m_volz_follow_w6_q0.65_all_h8_cost2.0,GC=F,2026-06-09 23:00:00+00:00,2026-06-10 07:00:00,-1,4222.145,4186.17,35.975000000000364,1.5521014786452378,118.42321852991783,500000.0,4076.470434027623,0.008152940868055247,424069.74557953747
ZB=F_60m_divergence_fade_w12_q0.85_all_h8_cost2.0,ZB=F,2026-06-09 23:00:00+00:00,2026-06-10 07:00:00,-1,4222.145,4186.17,35.975000000000364,1.5521014786452378,118.42321852991783,500000.0,4076.470434027623,0.008152940868055247,428146.2160135651
