time,EEM
2026-04-06 23:20:00+00:00,56.9712
2026-04-06 23:35:00+00:00,57.1485
2026-04-06 23:40:00+00:00,57.14
2026-04-06 23:50:00+00:00,57.15
2026-04-06 23:55:00+00:00,57.2
2026-04-07 08:00:00+00:00,57.23
2026-04-07 08:05:00+00:00,57.12
2026-04-07 08:10:00+00:00,57.12
2026-04-07 08:15:00+00:00,57.35
2026-04-07 08:20:00+00:00,57.42
2026-04-07 08:25:00+00:00,57.4
2026-04-07 08:35:00+00:00,57.48
2026-04-07 08:40:00+00:00,57.48
2026-04-07 08:55:00+00:00,57.5
2026-04-07 09:00:00+00:00,57.47
2026-04-07 09:05:00+00:00,57.46
2026-04-07 09:10:00+00:00,57.46
2026-04-07 09:15:00+00:00,57.55
2026-04-07 09:25:00+00:00,57.52
2026-04-07 09:40:00+00:00,57.52
2026-04-07 09:50:00+00:00,57.52
2026-04-07 10:00:00+00:00,57.41
2026-04-07 10:05:00+00:00,57.4
2026-04-07 10:10:00+00:00,57.5805
2026-04-07 10:25:00+00:00,57.5805
2026-04-07 10:35:00+00:00,57.04
2026-04-07 10:50:00+00:00,57.03
2026-04-07 10:55:00+00:00,57.09
2026-04-07 11:00:00+00:00,57.02
2026-04-07 11:05:00+00:00,57.0
2026-04-07 11:10:00+00:00,57.0
2026-04-07 11:15:00+00:00,56.92
2026-04-07 11:25:00+00:00,56.92
2026-04-07 11:35:00+00:00,57.06
2026-04-07 11:45:00+00:00,56.9566
2026-04-07 11:50:00+00:00,56.97
2026-04-07 11:55:00+00:00,57.06
2026-04-07 12:05:00+00:00,57.02
2026-04-07 12:10:00+00:00,56.98
2026-04-07 12:15:00+00:00,57.03
2026-04-07 12:20:00+00:00,57.1
2026-04-07 12:25:00+00:00,57.02
2026-04-07 12:30:00+00:00,57.04
2026-04-07 12:35:00+00:00,57.15
2026-04-07 12:40:00+00:00,57.0564
2026-04-07 12:45:00+00:00,57.01
2026-04-07 12:50:00+00:00,57.0
2026-04-07 12:55:00+00:00,57.2
2026-04-07 13:00:00+00:00,57.05
2026-04-07 13:05:00+00:00,57.18
2026-04-07 13:10:00+00:00,57.14
2026-04-07 13:30:00+00:00,57.08000183105469
2026-04-07 13:35:00+00:00,57.0099983215332
2026-04-07 13:40:00+00:00,56.900001525878906
2026-04-07 13:45:00+00:00,56.83000183105469
2026-04-07 13:50:00+00:00,56.88999938964844
2026-04-07 13:55:00+00:00,56.68000030517578
2026-04-07 14:00:00+00:00,56.564998626708984
2026-04-07 14:05:00+00:00,56.470001220703125
2026-04-07 14:10:00+00:00,56.52000045776367
2026-04-07 14:15:00+00:00,56.55500030517578
2026-04-07 14:20:00+00:00,56.75
2026-04-07 14:25:00+00:00,56.77000045776367
2026-04-07 14:30:00+00:00,56.810001373291016
2026-04-07 14:35:00+00:00,56.775001525878906
2026-04-07 14:40:00+00:00,56.75
2026-04-07 14:45:00+00:00,56.75
2026-04-07 14:50:00+00:00,56.70000076293945
2026-04-07 14:55:00+00:00,56.5
2026-04-07 15:00:00+00:00,56.400001525878906
2026-04-07 15:05:00+00:00,56.3650016784668
2026-04-07 15:10:00+00:00,56.45000076293945
2026-04-07 15:15:00+00:00,56.58000183105469
2026-04-07 15:20:00+00:00,56.51499938964844
2026-04-07 15:25:00+00:00,56.630001068115234
2026-04-07 15:30:00+00:00,56.59000015258789
2026-04-07 15:35:00+00:00,56.54999923706055
2026-04-07 15:40:00+00:00,56.505001068115234
2026-04-07 15:45:00+00:00,56.58000183105469
2026-04-07 15:50:00+00:00,56.59000015258789
2026-04-07 15:55:00+00:00,56.630001068115234
2026-04-07 16:00:00+00:00,56.810001373291016
2026-04-07 16:05:00+00:00,56.720001220703125
2026-04-07 16:10:00+00:00,56.720001220703125
2026-04-07 16:15:00+00:00,56.70500183105469
2026-04-07 16:20:00+00:00,56.75
2026-04-07 16:25:00+00:00,56.77000045776367
2026-04-07 16:30:00+00:00,56.79999923706055
2026-04-07 16:35:00+00:00,56.72999954223633
2026-04-07 16:40:00+00:00,56.779998779296875
2026-04-07 16:45:00+00:00,56.814998626708984
2026-04-07 16:50:00+00:00,56.83000183105469
2026-04-07 16:55:00+00:00,56.744998931884766
2026-04-07 17:00:00+00:00,56.810001373291016
2026-04-07 17:05:00+00:00,56.77000045776367
2026-04-07 17:10:00+00:00,56.76499938964844
2026-04-07 17:15:00+00:00,56.70000076293945
2026-04-07 17:20:00+00:00,56.68000030517578
2026-04-07 17:25:00+00:00,56.685001373291016
2026-04-07 17:30:00+00:00,56.83000183105469
2026-04-07 17:35:00+00:00,56.95500183105469
2026-04-07 17:40:00+00:00,56.880001068115234
2026-04-07 17:45:00+00:00,56.90999984741211
2026-04-07 17:50:00+00:00,56.93000030517578
2026-04-07 17:55:00+00:00,56.89500045776367
2026-04-07 18:00:00+00:00,56.880001068115234
2026-04-07 18:05:00+00:00,56.87009811401367
2026-04-07 18:10:00+00:00,56.900001525878906
2026-04-07 18:15:00+00:00,56.91999816894531
2026-04-07 18:20:00+00:00,56.86000061035156
2026-04-07 18:25:00+00:00,56.880001068115234
2026-04-07 18:30:00+00:00,56.900001525878906
2026-04-07 18:35:00+00:00,56.845001220703125
2026-04-07 18:40:00+00:00,56.790000915527344
2026-04-07 18:45:00+00:00,56.75
2026-04-07 18:50:00+00:00,56.65999984741211
2026-04-07 18:55:00+00:00,56.63999938964844
2026-04-07 19:00:00+00:00,56.65999984741211
2026-04-07 19:05:00+00:00,56.619998931884766
2026-04-07 19:10:00+00:00,56.71500015258789
2026-04-07 19:15:00+00:00,57.060001373291016
2026-04-07 19:20:00+00:00,56.9900016784668
2026-04-07 19:25:00+00:00,56.970001220703125
2026-04-07 19:30:00+00:00,56.939998626708984
2026-04-07 19:35:00+00:00,56.88999938964844
2026-04-07 19:40:00+00:00,56.970001220703125
2026-04-07 19:45:00+00:00,57.11000061035156
2026-04-07 19:50:00+00:00,57.25
2026-04-07 19:55:00+00:00,57.31999969482422
2026-04-07 20:00:00+00:00,57.31
2026-04-07 20:05:00+00:00,57.17
2026-04-07 20:10:00+00:00,57.3452
2026-04-07 20:15:00+00:00,57.3
2026-04-07 20:25:00+00:00,57.3
2026-04-07 20:30:00+00:00,57.34
2026-04-07 20:40:00+00:00,57.35
2026-04-07 20:45:00+00:00,57.25
2026-04-07 20:50:00+00:00,57.3483
2026-04-07 20:55:00+00:00,57.37
2026-04-07 21:00:00+00:00,57.3708
2026-04-07 21:05:00+00:00,57.5252
2026-04-07 21:10:00+00:00,57.44
2026-04-07 21:15:00+00:00,57.53
2026-04-07 21:20:00+00:00,57.53
2026-04-07 21:30:00+00:00,57.5211
2026-04-07 21:35:00+00:00,57.53
2026-04-07 21:40:00+00:00,57.46
2026-04-07 21:45:00+00:00,57.46
2026-04-07 21:50:00+00:00,57.4
2026-04-07 21:55:00+00:00,57.4
2026-04-07 22:00:00+00:00,57.58
2026-04-07 22:05:00+00:00,57.64
2026-04-07 22:10:00+00:00,57.52
2026-04-07 22:15:00+00:00,57.639
2026-04-07 22:20:00+00:00,57.64
2026-04-07 22:25:00+00:00,57.59
2026-04-07 22:30:00+00:00,57.6185
2026-04-07 22:35:00+00:00,58.16
2026-04-07 22:40:00+00:00,58.15
2026-04-07 22:45:00+00:00,58.13
2026-04-07 22:50:00+00:00,58.76
2026-04-07 22:55:00+00:00,58.8899
2026-04-07 23:00:00+00:00,59.07
2026-04-07 23:05:00+00:00,59.05
2026-04-07 23:10:00+00:00,59.16
2026-04-07 23:15:00+00:00,59.1962
2026-04-07 23:20:00+00:00,59.26
2026-04-07 23:25:00+00:00,59.48
2026-04-07 23:30:00+00:00,59.74
2026-04-07 23:35:00+00:00,59.5
2026-04-07 23:40:00+00:00,59.6918
2026-04-07 23:45:00+00:00,59.66
2026-04-07 23:50:00+00:00,59.7371
2026-04-07 23:55:00+00:00,59.7771
2026-04-08 08:00:00+00:00,60.38
2026-04-08 08:05:00+00:00,60.23
2026-04-08 08:10:00+00:00,60.39
2026-04-08 08:15:00+00:00,60.25
2026-04-08 08:20:00+00:00,60.47
2026-04-08 08:25:00+00:00,60.47
2026-04-08 08:30:00+00:00,60.45
2026-04-08 08:35:00+00:00,60.25
2026-04-08 08:40:00+00:00,60.31
2026-04-08 08:45:00+00:00,60.42
2026-04-08 08:50:00+00:00,60.45
2026-04-08 08:55:00+00:00,60.49
2026-04-08 09:00:00+00:00,60.504
2026-04-08 09:05:00+00:00,60.62
2026-04-08 09:10:00+00:00,60.65
2026-04-08 09:15:00+00:00,60.7
2026-04-08 09:25:00+00:00,60.67
2026-04-08 09:35:00+00:00,60.41
2026-04-08 09:40:00+00:00,60.44
2026-04-08 09:45:00+00:00,60.46
2026-04-08 09:50:00+00:00,60.44
2026-04-08 09:55:00+00:00,60.3
2026-04-08 10:00:00+00:00,60.47
2026-04-08 10:05:00+00:00,60.337
2026-04-08 10:10:00+00:00,60.337
2026-04-08 10:15:00+00:00,60.5174
2026-04-08 10:20:00+00:00,60.44
2026-04-08 10:25:00+00:00,60.49
2026-04-08 10:40:00+00:00,60.49
2026-04-08 10:50:00+00:00,60.42
2026-04-08 10:55:00+00:00,60.43
2026-04-08 11:00:00+00:00,60.51
2026-04-08 11:05:00+00:00,60.4273
2026-04-08 11:10:00+00:00,60.48
2026-04-08 11:15:00+00:00,60.46
2026-04-08 11:20:00+00:00,60.6006
2026-04-08 11:25:00+00:00,60.67
2026-04-08 11:30:00+00:00,60.6944
2026-04-08 11:35:00+00:00,60.5412
2026-04-08 11:40:00+00:00,60.63
2026-04-08 11:45:00+00:00,60.57
2026-04-08 11:50:00+00:00,60.6883
2026-04-08 11:55:00+00:00,60.68
2026-04-08 12:00:00+00:00,60.62
2026-04-08 12:05:00+00:00,60.6885
2026-04-08 12:10:00+00:00,60.74
2026-04-08 12:15:00+00:00,60.63
2026-04-08 12:20:00+00:00,60.55
2026-04-08 12:25:00+00:00,60.59
2026-04-08 12:30:00+00:00,60.77
2026-04-08 12:35:00+00:00,60.77
2026-04-08 12:40:00+00:00,60.81
2026-04-08 12:45:00+00:00,60.8
2026-04-08 12:50:00+00:00,60.78
2026-04-08 12:55:00+00:00,60.75
2026-04-08 13:00:00+00:00,60.8057
2026-04-08 13:05:00+00:00,60.83
2026-04-08 13:10:00+00:00,60.85
2026-04-08 13:30:00+00:00,60.7400016784668
2026-04-08 13:35:00+00:00,60.650001525878906
2026-04-08 13:40:00+00:00,60.59000015258789
2026-04-08 13:45:00+00:00,60.77000045776367
2026-04-08 13:50:00+00:00,60.5
2026-04-08 13:55:00+00:00,60.61000061035156
2026-04-08 14:00:00+00:00,60.630001068115234
2026-04-08 14:05:00+00:00,60.560001373291016
2026-04-08 14:10:00+00:00,60.58000183105469
2026-04-08 14:15:00+00:00,60.44499969482422
2026-04-08 14:20:00+00:00,60.47999954223633
2026-04-08 14:25:00+00:00,60.3849983215332
2026-04-08 14:30:00+00:00,60.279998779296875
2026-04-08 14:35:00+00:00,60.220001220703125
2026-04-08 14:40:00+00:00,60.18000030517578
2026-04-08 14:45:00+00:00,60.20500183105469
2026-04-08 14:50:00+00:00,60.130001068115234
2026-04-08 14:55:00+00:00,60.095001220703125
2026-04-08 15:00:00+00:00,60.17499923706055
2026-04-08 15:05:00+00:00,60.03499984741211
2026-04-08 15:10:00+00:00,60.18000030517578
2026-04-08 15:15:00+00:00,60.244998931884766
2026-04-08 15:20:00+00:00,60.29999923706055
2026-04-08 15:25:00+00:00,60.22999954223633
2026-04-08 15:30:00+00:00,60.22999954223633
2026-04-08 15:35:00+00:00,60.3650016784668
2026-04-08 15:40:00+00:00,60.33000183105469
2026-04-08 15:45:00+00:00,60.38999938964844
2026-04-08 15:50:00+00:00,60.38249969482422
2026-04-08 15:55:00+00:00,60.404998779296875
2026-04-08 16:00:00+00:00,60.415000915527344
2026-04-08 16:05:00+00:00,60.404998779296875
2026-04-08 16:10:00+00:00,60.375
2026-04-08 16:15:00+00:00,60.334999084472656
2026-04-08 16:20:00+00:00,60.345001220703125
2026-04-08 16:25:00+00:00,60.369998931884766
2026-04-08 16:30:00+00:00,60.39500045776367
2026-04-08 16:35:00+00:00,60.46500015258789
2026-04-08 16:40:00+00:00,60.470001220703125
2026-04-08 16:45:00+00:00,60.525001525878906
2026-04-08 16:50:00+00:00,60.52000045776367
2026-04-08 16:55:00+00:00,60.525001525878906
2026-04-08 17:00:00+00:00,60.52000045776367
2026-04-08 17:05:00+00:00,60.459999084472656
2026-04-08 17:10:00+00:00,60.4900016784668
2026-04-08 17:15:00+00:00,60.41999816894531
2026-04-08 17:20:00+00:00,60.34000015258789
2026-04-08 17:25:00+00:00,60.3400993347168
2026-04-08 17:30:00+00:00,60.34000015258789
2026-04-08 17:35:00+00:00,60.349998474121094
2026-04-08 17:40:00+00:00,60.38999938964844
2026-04-08 17:45:00+00:00,60.380001068115234
2026-04-08 17:50:00+00:00,60.369998931884766
2026-04-08 17:55:00+00:00,60.380001068115234
2026-04-08 18:00:00+00:00,60.439998626708984
2026-04-08 18:05:00+00:00,60.48500061035156
2026-04-08 18:10:00+00:00,60.48500061035156
2026-04-08 18:15:00+00:00,60.2599983215332
2026-04-08 18:20:00+00:00,60.22990036010742
2026-04-08 18:25:00+00:00,60.20000076293945
2026-04-08 18:30:00+00:00,60.244998931884766
2026-04-08 18:35:00+00:00,60.150001525878906
2026-04-08 18:40:00+00:00,60.100101470947266
2026-04-08 18:45:00+00:00,60.09000015258789
2026-04-08 18:50:00+00:00,60.064998626708984
2026-04-08 18:55:00+00:00,59.974998474121094
2026-04-08 19:00:00+00:00,59.9900016784668
2026-04-08 19:05:00+00:00,60.040000915527344
2026-04-08 19:10:00+00:00,60.14500045776367
2026-04-08 19:15:00+00:00,60.10499954223633
2026-04-08 19:20:00+00:00,60.125
2026-04-08 19:25:00+00:00,60.095001220703125
2026-04-08 19:30:00+00:00,60.220001220703125
2026-04-08 19:35:00+00:00,60.28499984741211
2026-04-08 19:40:00+00:00,60.290000915527344
2026-04-08 19:45:00+00:00,60.320098876953125
2026-04-08 19:50:00+00:00,60.345001220703125
2026-04-08 19:55:00+00:00,60.459999084472656
2026-04-08 20:00:00+00:00,60.44
2026-04-08 20:05:00+00:00,60.45
2026-04-08 20:10:00+00:00,60.43
2026-04-08 20:15:00+00:00,60.44
2026-04-08 20:20:00+00:00,60.44
2026-04-08 20:25:00+00:00,60.4
2026-04-08 20:40:00+00:00,60.26
2026-04-08 20:45:00+00:00,60.26
2026-04-08 21:05:00+00:00,60.43
2026-04-08 21:10:00+00:00,60.34
2026-04-08 21:20:00+00:00,60.2
2026-04-08 21:25:00+00:00,60.2248
2026-04-08 21:40:00+00:00,60.2
2026-04-08 21:45:00+00:00,60.23
2026-04-08 21:50:00+00:00,60.166
2026-04-08 22:00:00+00:00,60.43
2026-04-08 22:05:00+00:00,60.44
2026-04-08 22:10:00+00:00,60.16
2026-04-08 22:15:00+00:00,60.17
2026-04-08 22:25:00+00:00,60.23
2026-04-08 22:30:00+00:00,60.24
2026-04-08 22:40:00+00:00,60.24
2026-04-08 22:45:00+00:00,60.24
2026-04-08 22:55:00+00:00,60.2492
2026-04-08 23:00:00+00:00,60.44
2026-04-08 23:05:00+00:00,60.44
2026-04-08 23:15:00+00:00,60.24
2026-04-08 23:20:00+00:00,60.26
2026-04-08 23:30:00+00:00,60.2401
2026-04-08 23:35:00+00:00,60.24
2026-04-08 23:40:00+00:00,60.2522
2026-04-08 23:50:00+00:00,60.39
2026-04-08 23:55:00+00:00,60.2515
2026-04-09 08:00:00+00:00,59.32
2026-04-09 08:05:00+00:00,59.43
2026-04-09 08:10:00+00:00,59.43
2026-04-09 08:15:00+00:00,59.9855
2026-04-09 08:25:00+00:00,59.9855
2026-04-09 08:40:00+00:00,59.9855
2026-04-09 08:55:00+00:00,59.9855
2026-04-09 09:00:00+00:00,59.5
2026-04-09 09:10:00+00:00,59.5
2026-04-09 09:15:00+00:00,59.48
2026-04-09 09:25:00+00:00,59.48
2026-04-09 09:35:00+00:00,59.61
2026-04-09 09:40:00+00:00,59.61
2026-04-09 09:55:00+00:00,59.53
2026-04-09 10:00:00+00:00,59.5
2026-04-09 10:10:00+00:00,59.5
2026-04-09 10:15:00+00:00,59.45
2026-04-09 10:25:00+00:00,59.45
2026-04-09 10:30:00+00:00,59.49
2026-04-09 10:40:00+00:00,59.57
2026-04-09 10:45:00+00:00,59.52
2026-04-09 10:50:00+00:00,59.64
2026-04-09 10:55:00+00:00,59.55
2026-04-09 11:00:00+00:00,60.44
2026-04-09 11:05:00+00:00,59.49
2026-04-09 11:10:00+00:00,59.42
2026-04-09 11:15:00+00:00,59.5
2026-04-09 11:25:00+00:00,59.5
2026-04-09 11:30:00+00:00,59.53
2026-04-09 11:35:00+00:00,59.6
2026-04-09 11:40:00+00:00,59.65
2026-04-09 11:45:00+00:00,59.5655
2026-04-09 11:50:00+00:00,59.65
2026-04-09 11:55:00+00:00,59.7
2026-04-09 12:00:00+00:00,59.7
2026-04-09 12:05:00+00:00,59.63
2026-04-09 12:10:00+00:00,59.681
2026-04-09 12:15:00+00:00,59.68
2026-04-09 12:20:00+00:00,59.65
2026-04-09 12:25:00+00:00,59.77
2026-04-09 12:30:00+00:00,59.71
2026-04-09 12:35:00+00:00,59.65
2026-04-09 12:40:00+00:00,59.74
2026-04-09 12:45:00+00:00,59.64
2026-04-09 12:50:00+00:00,59.6
2026-04-09 12:55:00+00:00,59.643
2026-04-09 13:00:00+00:00,59.6387
2026-04-09 13:05:00+00:00,59.7
2026-04-09 13:10:00+00:00,59.71
2026-04-09 13:30:00+00:00,59.915000915527344
2026-04-09 13:35:00+00:00,60.040000915527344
2026-04-09 13:40:00+00:00,60.025001525878906
2026-04-09 13:45:00+00:00,60.0
2026-04-09 13:50:00+00:00,59.83000183105469
2026-04-09 13:55:00+00:00,59.79499816894531
2026-04-09 14:00:00+00:00,59.80500030517578
2026-04-09 14:05:00+00:00,59.78499984741211
2026-04-09 14:10:00+00:00,59.78499984741211
2026-04-09 14:15:00+00:00,59.61000061035156
2026-04-09 14:20:00+00:00,59.625
2026-04-09 14:25:00+00:00,59.560001373291016
2026-04-09 14:30:00+00:00,59.560001373291016
2026-04-09 14:35:00+00:00,59.60499954223633
2026-04-09 14:40:00+00:00,59.55500030517578
2026-04-09 14:45:00+00:00,59.60499954223633
2026-04-09 14:50:00+00:00,59.654998779296875
2026-04-09 14:55:00+00:00,59.69499969482422
2026-04-09 15:00:00+00:00,59.61000061035156
2026-04-09 15:05:00+00:00,59.60499954223633
2026-04-09 15:10:00+00:00,59.69499969482422
2026-04-09 15:15:00+00:00,59.85499954223633
2026-04-09 15:20:00+00:00,59.875
2026-04-09 15:25:00+00:00,59.849998474121094
2026-04-09 15:30:00+00:00,60.05500030517578
2026-04-09 15:35:00+00:00,60.084999084472656
2026-04-09 15:40:00+00:00,60.119998931884766
2026-04-09 15:45:00+00:00,60.18000030517578
2026-04-09 15:50:00+00:00,60.2400016784668
2026-04-09 15:55:00+00:00,60.28499984741211
2026-04-09 16:00:00+00:00,60.369998931884766
2026-04-09 16:05:00+00:00,60.35499954223633
2026-04-09 16:10:00+00:00,60.34000015258789
2026-04-09 16:15:00+00:00,60.43000030517578
2026-04-09 16:20:00+00:00,60.400001525878906
2026-04-09 16:25:00+00:00,60.39500045776367
2026-04-09 16:30:00+00:00,60.369998931884766
2026-04-09 16:35:00+00:00,60.31999969482422
2026-04-09 16:40:00+00:00,60.279998779296875
2026-04-09 16:45:00+00:00,60.220001220703125
2026-04-09 16:50:00+00:00,60.310001373291016
2026-04-09 16:55:00+00:00,60.29999923706055
2026-04-09 17:00:00+00:00,60.279998779296875
2026-04-09 17:05:00+00:00,60.36000061035156
2026-04-09 17:10:00+00:00,60.375
2026-04-09 17:15:00+00:00,60.415000915527344
2026-04-09 17:20:00+00:00,60.39889907836914
2026-04-09 17:25:00+00:00,60.3849983215332
2026-04-09 17:30:00+00:00,60.380001068115234
2026-04-09 17:35:00+00:00,60.47999954223633
2026-04-09 17:40:00+00:00,60.42499923706055
2026-04-09 17:45:00+00:00,60.459999084472656
2026-04-09 17:50:00+00:00,60.42499923706055
2026-04-09 17:55:00+00:00,60.40999984741211
2026-04-09 18:00:00+00:00,60.22999954223633
2026-04-09 18:05:00+00:00,60.26499938964844
2026-04-09 18:10:00+00:00,60.21500015258789
2026-04-09 18:15:00+00:00,60.23500061035156
2026-04-09 18:20:00+00:00,60.185001373291016
2026-04-09 18:25:00+00:00,60.185001373291016
2026-04-09 18:30:00+00:00,60.150001525878906
2026-04-09 18:35:00+00:00,60.220001220703125
2026-04-09 18:40:00+00:00,60.189998626708984
2026-04-09 18:45:00+00:00,60.2400016784668
2026-04-09 18:50:00+00:00,60.25
2026-04-09 18:55:00+00:00,60.25
2026-04-09 19:00:00+00:00,60.32500076293945
2026-04-09 19:05:00+00:00,60.35499954223633
2026-04-09 19:10:00+00:00,60.349998474121094
2026-04-09 19:15:00+00:00,60.31999969482422
2026-04-09 19:20:00+00:00,60.33000183105469
2026-04-09 19:25:00+00:00,60.310001373291016
2026-04-09 19:30:00+00:00,60.334999084472656
2026-04-09 19:35:00+00:00,60.334999084472656
2026-04-09 19:40:00+00:00,60.33000183105469
2026-04-09 19:45:00+00:00,60.34989929199219
2026-04-09 19:50:00+00:00,60.36000061035156
2026-04-09 19:55:00+00:00,60.29999923706055
2026-04-09 20:00:00+00:00,60.28
2026-04-09 20:05:00+00:00,60.2801
2026-04-09 20:10:00+00:00,60.29
2026-04-09 20:15:00+00:00,60.29
2026-04-09 20:20:00+00:00,60.28
2026-04-09 20:25:00+00:00,60.28
2026-04-09 20:30:00+00:00,60.379
2026-04-09 20:40:00+00:00,60.379
2026-04-09 20:45:00+00:00,60.28
2026-04-09 20:50:00+00:00,60.28
2026-04-09 20:55:00+00:00,60.28
2026-04-09 21:00:00+00:00,60.24
2026-04-09 21:10:00+00:00,55.9639
2026-04-09 21:20:00+00:00,55.9639
2026-04-09 21:25:00+00:00,55.9639
2026-04-09 21:40:00+00:00,55.9639
2026-04-09 21:45:00+00:00,60.04
2026-04-09 21:50:00+00:00,60.26
2026-04-09 21:55:00+00:00,60.0849
2026-04-09 22:00:00+00:00,60.28
2026-04-09 22:05:00+00:00,60.2
2026-04-09 22:10:00+00:00,60.2
2026-04-09 22:15:00+00:00,60.3788
2026-04-09 22:20:00+00:00,59.8012
2026-04-09 22:30:00+00:00,59.8
2026-04-09 22:35:00+00:00,60.18
2026-04-09 22:40:00+00:00,60.18
2026-04-09 22:45:00+00:00,60.0462
2026-04-09 22:55:00+00:00,60.0462
2026-04-09 23:00:00+00:00,60.38
2026-04-09 23:05:00+00:00,59.8
2026-04-09 23:20:00+00:00,60.25
2026-04-09 23:25:00+00:00,60.28
2026-04-09 23:30:00+00:00,60.38
2026-04-09 23:35:00+00:00,59.8754
2026-04-09 23:55:00+00:00,59.8754
2026-04-10 08:00:00+00:00,60.28
2026-04-10 08:05:00+00:00,60.2342
2026-04-10 08:10:00+00:00,60.2342
2026-04-10 08:25:00+00:00,60.2342
2026-04-10 08:40:00+00:00,60.2342
2026-04-10 08:45:00+00:00,60.26
2026-04-10 08:55:00+00:00,60.26
2026-04-10 09:00:00+00:00,60.4
2026-04-10 09:10:00+00:00,60.4
2026-04-10 09:15:00+00:00,60.47
2026-04-10 09:25:00+00:00,60.47
2026-04-10 09:40:00+00:00,60.47
2026-04-10 09:55:00+00:00,60.47
2026-04-10 10:00:00+00:00,60.47
2026-04-10 10:10:00+00:00,60.47
2026-04-10 10:15:00+00:00,60.5
2026-04-10 10:25:00+00:00,60.5
2026-04-10 10:40:00+00:00,60.53
2026-04-10 10:45:00+00:00,60.52
2026-04-10 10:50:00+00:00,60.51
2026-04-10 10:55:00+00:00,60.51
2026-04-10 11:00:00+00:00,60.54
2026-04-10 11:05:00+00:00,60.55
2026-04-10 11:10:00+00:00,60.5782
2026-04-10 11:15:00+00:00,60.5122
2026-04-10 11:20:00+00:00,60.55
2026-04-10 11:25:00+00:00,60.55
2026-04-10 11:30:00+00:00,60.5883
2026-04-10 11:40:00+00:00,60.55
2026-04-10 11:45:00+00:00,60.55
2026-04-10 11:50:00+00:00,60.55
2026-04-10 11:55:00+00:00,60.56
2026-04-10 12:00:00+00:00,60.48
2026-04-10 12:10:00+00:00,60.51
2026-04-10 12:15:00+00:00,60.5
2026-04-10 12:25:00+00:00,60.62
2026-04-10 12:30:00+00:00,60.6
2026-04-10 12:40:00+00:00,60.62
2026-04-10 12:50:00+00:00,60.7413
2026-04-10 12:55:00+00:00,60.62
2026-04-10 13:00:00+00:00,60.61
2026-04-10 13:05:00+00:00,60.61
2026-04-10 13:10:00+00:00,60.7
2026-04-10 13:30:00+00:00,60.61000061035156
2026-04-10 13:35:00+00:00,60.599998474121094
2026-04-10 13:40:00+00:00,60.584999084472656
2026-04-10 13:45:00+00:00,60.630001068115234
2026-04-10 13:50:00+00:00,60.68000030517578
2026-04-10 13:55:00+00:00,60.72999954223633
2026-04-10 14:00:00+00:00,60.72999954223633
2026-04-10 14:05:00+00:00,60.720001220703125
2026-04-10 14:10:00+00:00,60.82500076293945
2026-04-10 14:15:00+00:00,60.875
2026-04-10 14:20:00+00:00,60.849998474121094
2026-04-10 14:25:00+00:00,60.834999084472656
2026-04-10 14:30:00+00:00,60.79999923706055
2026-04-10 14:35:00+00:00,60.790000915527344
2026-04-10 14:40:00+00:00,60.65999984741211
2026-04-10 14:45:00+00:00,60.59000015258789
2026-04-10 14:50:00+00:00,60.595001220703125
2026-04-10 14:55:00+00:00,60.64500045776367
2026-04-10 15:00:00+00:00,60.619998931884766
2026-04-10 15:05:00+00:00,60.689998626708984
2026-04-10 15:10:00+00:00,60.709999084472656
2026-04-10 15:15:00+00:00,60.72999954223633
2026-04-10 15:20:00+00:00,60.810001373291016
2026-04-10 15:25:00+00:00,60.65999984741211
2026-04-10 15:30:00+00:00,60.61000061035156
2026-04-10 15:35:00+00:00,60.54999923706055
2026-04-10 15:40:00+00:00,60.54499816894531
2026-04-10 15:45:00+00:00,60.505001068115234
2026-04-10 15:50:00+00:00,60.4900016784668
2026-04-10 15:55:00+00:00,60.439998626708984
2026-04-10 16:00:00+00:00,60.43000030517578
2026-04-10 16:05:00+00:00,60.439998626708984
2026-04-10 16:10:00+00:00,60.540000915527344
2026-04-10 16:15:00+00:00,60.564998626708984
2026-04-10 16:20:00+00:00,60.560001373291016
2026-04-10 16:25:00+00:00,60.48500061035156
2026-04-10 16:30:00+00:00,60.459999084472656
2026-04-10 16:35:00+00:00,60.44990158081055
2026-04-10 16:40:00+00:00,60.369998931884766
2026-04-10 16:45:00+00:00,60.45000076293945
2026-04-10 16:50:00+00:00,60.51499938964844
2026-04-10 16:55:00+00:00,60.525001525878906
2026-04-10 17:00:00+00:00,60.45500183105469
2026-04-10 17:05:00+00:00,60.46500015258789
2026-04-10 17:10:00+00:00,60.474998474121094
2026-04-10 17:15:00+00:00,60.44499969482422
2026-04-10 17:20:00+00:00,60.435001373291016
2026-04-10 17:25:00+00:00,60.43000030517578
2026-04-10 17:30:00+00:00,60.45989990234375
2026-04-10 17:35:00+00:00,60.474998474121094
2026-04-10 17:40:00+00:00,60.4900016784668
2026-04-10 17:45:00+00:00,60.494998931884766
2026-04-10 17:50:00+00:00,60.509300231933594
2026-04-10 17:55:00+00:00,60.5
2026-04-10 18:00:00+00:00,60.40999984741211
2026-04-10 18:05:00+00:00,60.43000030517578
2026-04-10 18:10:00+00:00,60.47999954223633
2026-04-10 18:15:00+00:00,60.54499816894531
2026-04-10 18:20:00+00:00,60.54999923706055
2026-04-10 18:25:00+00:00,60.55500030517578
2026-04-10 18:30:00+00:00,60.60499954223633
