time,SLV
2023-12-05 12:00:00+00:00,22.25
2023-12-05 13:00:00+00:00,22.43
2023-12-05 14:00:00+00:00,22.35
2023-12-05 14:30:00+00:00,22.100000381469727
2023-12-05 15:30:00+00:00,22.030000686645508
2023-12-05 16:30:00+00:00,22.079999923706055
2023-12-05 17:30:00+00:00,22.135000228881836
2023-12-05 18:30:00+00:00,22.1299991607666
2023-12-05 19:30:00+00:00,22.114999771118164
2023-12-05 20:30:00+00:00,22.114999771118164
2023-12-05 21:00:00+00:00,22.13
2023-12-05 22:00:00+00:00,22.11
2023-12-05 23:00:00+00:00,22.145
2023-12-06 09:00:00+00:00,22.09
2023-12-06 10:00:00+00:00,22.09
2023-12-06 11:00:00+00:00,22.06
2023-12-06 12:00:00+00:00,22.09
2023-12-06 13:00:00+00:00,22.17
2023-12-06 14:00:00+00:00,22.17
2023-12-06 14:30:00+00:00,22.07509994506836
2023-12-06 15:30:00+00:00,21.9950008392334
2023-12-06 16:30:00+00:00,21.898300170898438
2023-12-06 17:30:00+00:00,21.909000396728516
2023-12-06 18:30:00+00:00,21.94420051574707
2023-12-06 19:30:00+00:00,21.950000762939453
2023-12-06 20:30:00+00:00,21.929899215698242
2023-12-06 21:00:00+00:00,21.89
2023-12-06 22:00:00+00:00,21.93
2023-12-06 23:00:00+00:00,21.915
2023-12-07 09:00:00+00:00,21.97
2023-12-07 10:00:00+00:00,21.96
2023-12-07 11:00:00+00:00,21.92
2023-12-07 12:00:00+00:00,21.9
2023-12-07 13:00:00+00:00,21.92
2023-12-07 14:00:00+00:00,21.88
2023-12-07 14:30:00+00:00,21.780000686645508
2023-12-07 15:30:00+00:00,21.770000457763672
2023-12-07 16:30:00+00:00,21.68000030517578
2023-12-07 17:30:00+00:00,21.770000457763672
2023-12-07 18:30:00+00:00,21.790000915527344
2023-12-07 19:30:00+00:00,21.795000076293945
2023-12-07 20:30:00+00:00,21.799999237060547
2023-12-07 21:00:00+00:00,21.81
2023-12-07 22:00:00+00:00,21.81
2023-12-07 23:00:00+00:00,21.765
2023-12-08 09:00:00+00:00,21.78
2023-12-08 10:00:00+00:00,21.81
2023-12-08 11:00:00+00:00,21.86
2023-12-08 12:00:00+00:00,21.79
2023-12-08 13:00:00+00:00,21.82
2023-12-08 14:00:00+00:00,21.34
2023-12-08 14:30:00+00:00,21.516199111938477
2023-12-08 15:30:00+00:00,21.21500015258789
2023-12-08 16:30:00+00:00,21.055400848388672
2023-12-08 17:30:00+00:00,21.040000915527344
2023-12-08 18:30:00+00:00,21.100200653076172
2023-12-08 19:30:00+00:00,21.104999542236328
2023-12-08 20:30:00+00:00,21.100000381469727
2023-12-08 21:00:00+00:00,21.07
2023-12-08 22:00:00+00:00,21.08
2023-12-08 23:00:00+00:00,21.08
2023-12-11 09:00:00+00:00,21.03
2023-12-11 10:00:00+00:00,20.99
2023-12-11 11:00:00+00:00,20.94
2023-12-11 12:00:00+00:00,21.01
2023-12-11 13:00:00+00:00,20.98
2023-12-11 14:00:00+00:00,20.975
2023-12-11 14:30:00+00:00,20.825000762939453
2023-12-11 15:30:00+00:00,20.85770034790039
2023-12-11 16:30:00+00:00,20.82990074157715
2023-12-11 17:30:00+00:00,20.854999542236328
2023-12-11 18:30:00+00:00,20.934999465942383
2023-12-11 19:30:00+00:00,20.915000915527344
2023-12-11 20:30:00+00:00,20.90999984741211
2023-12-11 21:00:00+00:00,20.91
2023-12-11 22:00:00+00:00,20.91
2023-12-11 23:00:00+00:00,20.895
2023-12-12 09:00:00+00:00,20.95
2023-12-12 10:00:00+00:00,21.02
2023-12-12 11:00:00+00:00,21.02
2023-12-12 12:00:00+00:00,21.04
2023-12-12 13:00:00+00:00,21.11
2023-12-12 14:00:00+00:00,21.03
2023-12-12 14:30:00+00:00,20.930099487304688
2023-12-12 15:30:00+00:00,20.84000015258789
2023-12-12 16:30:00+00:00,20.802499771118164
2023-12-12 17:30:00+00:00,20.81999969482422
2023-12-12 18:30:00+00:00,20.850000381469727
2023-12-12 19:30:00+00:00,20.864999771118164
2023-12-12 20:30:00+00:00,20.84000015258789
2023-12-12 21:00:00+00:00,20.86
2023-12-12 22:00:00+00:00,20.84
2023-12-12 23:00:00+00:00,20.8999
2023-12-13 09:00:00+00:00,20.75
2023-12-13 10:00:00+00:00,20.74
2023-12-13 11:00:00+00:00,20.79
2023-12-13 12:00:00+00:00,20.79
2023-12-13 13:00:00+00:00,20.75
2023-12-13 14:00:00+00:00,20.76
2023-12-13 14:30:00+00:00,20.63990020751953
2023-12-13 15:30:00+00:00,20.700000762939453
2023-12-13 16:30:00+00:00,20.71500015258789
2023-12-13 17:30:00+00:00,20.739999771118164
2023-12-13 18:30:00+00:00,21.325000762939453
2023-12-13 19:30:00+00:00,21.6299991607666
2023-12-13 20:30:00+00:00,21.764999389648438
2023-12-13 21:00:00+00:00,21.8002
2023-12-13 22:00:00+00:00,21.84
2023-12-13 23:00:00+00:00,21.83
2023-12-14 09:00:00+00:00,22.06
2023-12-14 10:00:00+00:00,21.95
2023-12-14 11:00:00+00:00,22.0
2023-12-14 12:00:00+00:00,22.02
2023-12-14 13:00:00+00:00,22.07
2023-12-14 14:00:00+00:00,22.09
2023-12-14 14:30:00+00:00,22.076200485229492
2023-12-14 15:30:00+00:00,22.15999984741211
2023-12-14 16:30:00+00:00,22.13010025024414
2023-12-14 17:30:00+00:00,22.040000915527344
2023-12-14 18:30:00+00:00,22.064699172973633
2023-12-14 19:30:00+00:00,22.100000381469727
2023-12-14 20:30:00+00:00,22.145000457763672
2023-12-14 21:00:00+00:00,22.15
2023-12-14 22:00:00+00:00,22.12
2023-12-14 23:00:00+00:00,22.109
2023-12-15 09:00:00+00:00,22.15
2023-12-15 10:00:00+00:00,22.2
2023-12-15 11:00:00+00:00,22.17
2023-12-15 12:00:00+00:00,22.22
2023-12-15 13:00:00+00:00,22.1097
2023-12-15 14:00:00+00:00,21.96
2023-12-15 14:30:00+00:00,21.989999771118164
2023-12-15 15:30:00+00:00,22.020000457763672
2023-12-15 16:30:00+00:00,21.975000381469727
2023-12-15 17:30:00+00:00,21.844999313354492
2023-12-15 18:30:00+00:00,21.775800704956055
2023-12-15 19:30:00+00:00,21.844999313354492
2023-12-15 20:30:00+00:00,21.829999923706055
2023-12-15 21:00:00+00:00,21.85
2023-12-15 22:00:00+00:00,21.87
2023-12-15 23:00:00+00:00,21.83
2023-12-18 09:00:00+00:00,22.0
2023-12-18 10:00:00+00:00,21.95
2023-12-18 11:00:00+00:00,21.89
2023-12-18 12:00:00+00:00,21.9
2023-12-18 13:00:00+00:00,21.87
2023-12-18 14:00:00+00:00,21.87
2023-12-18 14:30:00+00:00,21.763700485229492
2023-12-18 15:30:00+00:00,21.775999069213867
2023-12-18 16:30:00+00:00,21.684999465942383
2023-12-18 17:30:00+00:00,21.764999389648438
2023-12-18 18:30:00+00:00,21.78529930114746
2023-12-18 19:30:00+00:00,21.790000915527344
2023-12-18 20:30:00+00:00,21.795000076293945
2023-12-18 21:00:00+00:00,21.7902
2023-12-18 22:00:00+00:00,21.79
2023-12-18 23:00:00+00:00,21.8
2023-12-19 09:00:00+00:00,21.9
2023-12-19 10:00:00+00:00,21.93
2023-12-19 11:00:00+00:00,21.92
2023-12-19 12:00:00+00:00,21.95
2023-12-19 13:00:00+00:00,21.98
2023-12-19 14:00:00+00:00,21.91
2023-12-19 14:30:00+00:00,22.06999969482422
2023-12-19 15:30:00+00:00,22.125
2023-12-19 16:30:00+00:00,22.02989959716797
2023-12-19 17:30:00+00:00,22.010000228881836
2023-12-19 18:30:00+00:00,22.020000457763672
2023-12-19 19:30:00+00:00,22.010000228881836
2023-12-19 20:30:00+00:00,22.03510093688965
2023-12-19 21:00:00+00:00,22.02
2023-12-19 22:00:00+00:00,22.03
2023-12-19 23:00:00+00:00,22.0296
2023-12-20 09:00:00+00:00,22.05
2023-12-20 10:00:00+00:00,22.0
2023-12-20 11:00:00+00:00,21.96
2023-12-20 12:00:00+00:00,21.99
2023-12-20 13:00:00+00:00,21.98
2023-12-20 14:00:00+00:00,22.38
2023-12-20 14:30:00+00:00,22.209999084472656
2023-12-20 15:30:00+00:00,22.290000915527344
2023-12-20 16:30:00+00:00,22.25029945373535
2023-12-20 17:30:00+00:00,22.268999099731445
2023-12-20 18:30:00+00:00,22.264999389648438
2023-12-20 19:30:00+00:00,22.104999542236328
2023-12-20 20:30:00+00:00,22.045000076293945
2023-12-20 21:00:00+00:00,22.1
2023-12-20 22:00:00+00:00,22.0804
2023-12-20 23:00:00+00:00,22.11
2023-12-21 09:00:00+00:00,22.2
2023-12-21 10:00:00+00:00,22.19
2023-12-21 11:00:00+00:00,22.17
2023-12-21 12:00:00+00:00,22.18
2023-12-21 13:00:00+00:00,22.18
2023-12-21 14:00:00+00:00,22.17
2023-12-21 14:30:00+00:00,22.30500030517578
2023-12-21 15:30:00+00:00,22.32990074157715
2023-12-21 16:30:00+00:00,22.25
2023-12-21 17:30:00+00:00,22.245899200439453
2023-12-21 18:30:00+00:00,22.274999618530273
2023-12-21 19:30:00+00:00,22.299999237060547
2023-12-21 20:30:00+00:00,22.309999465942383
2023-12-21 21:00:00+00:00,22.34
2023-12-21 22:00:00+00:00,22.3301
2023-12-21 23:00:00+00:00,22.4
2023-12-22 09:00:00+00:00,22.4
2023-12-22 10:00:00+00:00,22.46
2023-12-22 11:00:00+00:00,22.47
2023-12-22 12:00:00+00:00,22.43
2023-12-22 13:00:00+00:00,22.38
2023-12-22 14:00:00+00:00,22.45
2023-12-22 14:30:00+00:00,22.420000076293945
2023-12-22 15:30:00+00:00,22.270000457763672
2023-12-22 16:30:00+00:00,22.235000610351562
2023-12-22 17:30:00+00:00,22.239999771118164
2023-12-22 18:30:00+00:00,22.059999465942383
2023-12-22 19:30:00+00:00,22.104999542236328
2023-12-22 20:30:00+00:00,22.114999771118164
2023-12-22 21:00:00+00:00,22.145
2023-12-22 22:00:00+00:00,22.15
2023-12-22 23:00:00+00:00,22.09
2023-12-26 09:00:00+00:00,22.22
2023-12-26 10:00:00+00:00,22.24
2023-12-26 11:00:00+00:00,22.31
2023-12-26 12:00:00+00:00,22.31
2023-12-26 13:00:00+00:00,22.3398
2023-12-26 14:00:00+00:00,22.23
2023-12-26 14:30:00+00:00,22.149999618530273
2023-12-26 15:30:00+00:00,22.165000915527344
2023-12-26 16:30:00+00:00,22.184999465942383
2023-12-26 17:30:00+00:00,22.110000610351562
2023-12-26 18:30:00+00:00,22.174999237060547
2023-12-26 19:30:00+00:00,22.174999237060547
2023-12-26 20:30:00+00:00,22.21500015258789
2023-12-26 21:00:00+00:00,22.18
2023-12-26 22:00:00+00:00,22.2
2023-12-26 23:00:00+00:00,22.15
2023-12-27 09:00:00+00:00,22.08
2023-12-27 10:00:00+00:00,21.97
2023-12-27 11:00:00+00:00,22.01
2023-12-27 12:00:00+00:00,22.07
2023-12-27 13:00:00+00:00,22.06
2023-12-27 14:00:00+00:00,22.02
2023-12-27 14:30:00+00:00,22.270000457763672
2023-12-27 15:30:00+00:00,22.31999969482422
2023-12-27 16:30:00+00:00,22.299999237060547
2023-12-27 17:30:00+00:00,22.30500030517578
2023-12-27 18:30:00+00:00,22.20989990234375
2023-12-27 19:30:00+00:00,22.200000762939453
2023-12-27 20:30:00+00:00,22.235000610351562
2023-12-27 21:00:00+00:00,22.23
2023-12-27 22:00:00+00:00,22.24
2023-12-27 23:00:00+00:00,22.245
2023-12-28 09:00:00+00:00,22.24
2023-12-28 10:00:00+00:00,22.27
2023-12-28 11:00:00+00:00,22.24
2023-12-28 12:00:00+00:00,22.24
2023-12-28 13:00:00+00:00,22.28
2023-12-28 14:00:00+00:00,22.1599
2023-12-28 14:30:00+00:00,22.218000411987305
2023-12-28 15:30:00+00:00,22.114999771118164
2023-12-28 16:30:00+00:00,22.104999542236328
2023-12-28 17:30:00+00:00,22.06999969482422
2023-12-28 18:30:00+00:00,22.0
2023-12-28 19:30:00+00:00,21.999900817871094
2023-12-28 20:30:00+00:00,21.979999542236328
2023-12-28 21:00:00+00:00,21.95
2023-12-28 22:00:00+00:00,21.96
2023-12-28 23:00:00+00:00,21.91
2023-12-29 09:00:00+00:00,21.73
2023-12-29 10:00:00+00:00,21.63
2023-12-29 11:00:00+00:00,21.74
2023-12-29 12:00:00+00:00,21.77
2023-12-29 13:00:00+00:00,21.73
2023-12-29 14:00:00+00:00,21.6
2023-12-29 14:30:00+00:00,21.855300903320312
2023-12-29 15:30:00+00:00,21.864999771118164
2023-12-29 16:30:00+00:00,21.934999465942383
2023-12-29 17:30:00+00:00,21.805400848388672
2023-12-29 18:30:00+00:00,21.815000534057617
2023-12-29 19:30:00+00:00,21.795900344848633
2023-12-29 20:30:00+00:00,21.780000686645508
2023-12-29 21:00:00+00:00,21.77
2023-12-29 22:00:00+00:00,21.775
2023-12-29 23:00:00+00:00,21.8
2024-01-02 09:00:00+00:00,22.05
2024-01-02 10:00:00+00:00,22.0
2024-01-02 11:00:00+00:00,21.99
2024-01-02 12:00:00+00:00,21.87
2024-01-02 13:00:00+00:00,21.93
2024-01-02 14:00:00+00:00,21.88
2024-01-02 14:30:00+00:00,21.854999542236328
2024-01-02 15:30:00+00:00,21.815000534057617
2024-01-02 16:30:00+00:00,21.719999313354492
2024-01-02 17:30:00+00:00,21.725000381469727
2024-01-02 18:30:00+00:00,21.66990089416504
2024-01-02 19:30:00+00:00,21.645000457763672
2024-01-02 20:30:00+00:00,21.649999618530273
2024-01-02 21:00:00+00:00,21.66
2024-01-02 22:00:00+00:00,21.665
2024-01-02 23:00:00+00:00,21.65
2024-01-03 09:00:00+00:00,21.48
2024-01-03 10:00:00+00:00,21.42
2024-01-03 11:00:00+00:00,21.4
2024-01-03 12:00:00+00:00,21.3
2024-01-03 13:00:00+00:00,21.2
2024-01-03 14:00:00+00:00,21.03
2024-01-03 14:30:00+00:00,21.0
2024-01-03 15:30:00+00:00,21.030000686645508
2024-01-03 16:30:00+00:00,20.989999771118164
2024-01-03 17:30:00+00:00,21.010000228881836
2024-01-03 18:30:00+00:00,21.110000610351562
2024-01-03 19:30:00+00:00,21.079999923706055
2024-01-03 20:30:00+00:00,21.065000534057617
2024-01-03 21:00:00+00:00,21.05
2024-01-03 22:00:00+00:00,21.05
2024-01-03 23:00:00+00:00,21.0702
2024-01-04 09:00:00+00:00,21.08
2024-01-04 10:00:00+00:00,21.1
2024-01-04 11:00:00+00:00,21.07
2024-01-04 12:00:00+00:00,21.06
2024-01-04 13:00:00+00:00,21.07
2024-01-04 14:00:00+00:00,20.91
2024-01-04 14:30:00+00:00,21.040000915527344
2024-01-04 15:30:00+00:00,21.045000076293945
2024-01-04 16:30:00+00:00,21.014999389648438
2024-01-04 17:30:00+00:00,21.05419921875
2024-01-04 18:30:00+00:00,21.045000076293945
2024-01-04 19:30:00+00:00,21.070100784301758
2024-01-04 20:30:00+00:00,21.079999923706055
2024-01-04 21:00:00+00:00,21.06
2024-01-04 22:00:00+00:00,21.08
2024-01-04 23:00:00+00:00,21.07
2024-01-05 09:00:00+00:00,21.08
2024-01-05 10:00:00+00:00,21.01
2024-01-05 11:00:00+00:00,21.05
2024-01-05 12:00:00+00:00,21.07
2024-01-05 13:00:00+00:00,21.06
2024-01-05 14:00:00+00:00,21.04
2024-01-05 14:30:00+00:00,21.424999237060547
2024-01-05 15:30:00+00:00,21.315000534057617
2024-01-05 16:30:00+00:00,21.229999542236328
2024-01-05 17:30:00+00:00,21.219999313354492
2024-01-05 18:30:00+00:00,21.274999618530273
2024-01-05 19:30:00+00:00,21.219900131225586
2024-01-05 20:30:00+00:00,21.219999313354492
2024-01-05 21:00:00+00:00,21.22
2024-01-05 22:00:00+00:00,21.23
2024-01-05 23:00:00+00:00,21.22
2024-01-08 09:00:00+00:00,20.99
2024-01-08 10:00:00+00:00,21.04
2024-01-08 11:00:00+00:00,20.95
2024-01-08 12:00:00+00:00,20.96
2024-01-08 13:00:00+00:00,20.99
2024-01-08 14:00:00+00:00,21.06
2024-01-08 14:30:00+00:00,21.165000915527344
2024-01-08 15:30:00+00:00,21.19499969482422
2024-01-08 16:30:00+00:00,21.200000762939453
2024-01-08 17:30:00+00:00,21.159799575805664
2024-01-08 18:30:00+00:00,21.13010025024414
2024-01-08 19:30:00+00:00,21.125
2024-01-08 20:30:00+00:00,21.135000228881836
2024-01-08 21:00:00+00:00,21.15
2024-01-08 22:00:00+00:00,21.14
2024-01-08 23:00:00+00:00,21.17
2024-01-09 09:00:00+00:00,21.18
2024-01-09 10:00:00+00:00,21.23
2024-01-09 11:00:00+00:00,21.16
2024-01-09 12:00:00+00:00,21.19
2024-01-09 13:00:00+00:00,21.16
2024-01-09 14:00:00+00:00,21.25
2024-01-09 14:30:00+00:00,21.110000610351562
2024-01-09 15:30:00+00:00,21.05139923095703
2024-01-09 16:30:00+00:00,21.020000457763672
2024-01-09 17:30:00+00:00,20.976999282836914
2024-01-09 18:30:00+00:00,20.989999771118164
2024-01-09 19:30:00+00:00,21.020000457763672
2024-01-09 20:30:00+00:00,21.0
2024-01-09 21:00:00+00:00,21.02
2024-01-09 22:00:00+00:00,21.02
2024-01-09 23:00:00+00:00,21.04
2024-01-10 09:00:00+00:00,21.12
2024-01-10 10:00:00+00:00,21.08
2024-01-10 11:00:00+00:00,21.03
2024-01-10 12:00:00+00:00,21.05
2024-01-10 13:00:00+00:00,21.02
2024-01-10 14:00:00+00:00,20.92
2024-01-10 14:30:00+00:00,20.90999984741211
2024-01-10 15:30:00+00:00,20.92009925842285
2024-01-10 16:30:00+00:00,20.971599578857422
2024-01-10 17:30:00+00:00,20.959999084472656
2024-01-10 18:30:00+00:00,20.969999313354492
2024-01-10 19:30:00+00:00,20.975000381469727
2024-01-10 20:30:00+00:00,20.94499969482422
2024-01-10 21:00:00+00:00,20.9501
2024-01-10 22:00:00+00:00,20.98
2024-01-10 23:00:00+00:00,20.96
2024-01-11 09:00:00+00:00,21.04
2024-01-11 10:00:00+00:00,21.02
2024-01-11 11:00:00+00:00,21.07
2024-01-11 12:00:00+00:00,21.09
2024-01-11 13:00:00+00:00,21.15
2024-01-11 14:00:00+00:00,20.97
2024-01-11 14:30:00+00:00,20.8700008392334
2024-01-11 15:30:00+00:00,20.634199142456055
2024-01-11 16:30:00+00:00,20.65999984741211
2024-01-11 17:30:00+00:00,20.639999389648438
2024-01-11 18:30:00+00:00,20.774999618530273
2024-01-11 19:30:00+00:00,20.774999618530273
2024-01-11 20:30:00+00:00,20.829999923706055
2024-01-11 21:00:00+00:00,20.835
2024-01-11 22:00:00+00:00,20.84
2024-01-11 23:00:00+00:00,20.9402
2024-01-12 09:00:00+00:00,21.0
2024-01-12 10:00:00+00:00,21.0
2024-01-12 11:00:00+00:00,21.07
2024-01-12 12:00:00+00:00,21.09
2024-01-12 13:00:00+00:00,21.14
2024-01-12 14:00:00+00:00,21.26
2024-01-12 14:30:00+00:00,21.50469970703125
2024-01-12 15:30:00+00:00,21.389999389648438
2024-01-12 16:30:00+00:00,21.16010093688965
2024-01-12 17:30:00+00:00,21.200000762939453
2024-01-12 18:30:00+00:00,21.235000610351562
2024-01-12 19:30:00+00:00,21.19499969482422
2024-01-12 20:30:00+00:00,21.200000762939453
2024-01-12 21:00:00+00:00,21.23
2024-01-12 22:00:00+00:00,21.21
2024-01-12 23:00:00+00:00,21.22
2024-01-16 09:00:00+00:00,21.095
2024-01-16 10:00:00+00:00,21.14
2024-01-16 11:00:00+00:00,21.08
2024-01-16 12:00:00+00:00,21.09
2024-01-16 13:00:00+00:00,21.02
2024-01-16 14:00:00+00:00,21.14
2024-01-16 14:30:00+00:00,21.0049991607666
2024-01-16 15:30:00+00:00,21.030000686645508
2024-01-16 16:30:00+00:00,20.93000030517578
2024-01-16 17:30:00+00:00,21.0049991607666
2024-01-16 18:30:00+00:00,21.014999389648438
2024-01-16 19:30:00+00:00,20.9950008392334
2024-01-16 20:30:00+00:00,20.969999313354492
2024-01-16 21:00:00+00:00,20.98
2024-01-16 22:00:00+00:00,20.97
2024-01-16 23:00:00+00:00,20.98
2024-01-17 09:00:00+00:00,20.78
2024-01-17 10:00:00+00:00,20.93
2024-01-17 11:00:00+00:00,20.86
2024-01-17 12:00:00+00:00,20.9
2024-01-17 13:00:00+00:00,20.959
2024-01-17 14:00:00+00:00,20.78
2024-01-17 14:30:00+00:00,20.684999465942383
2024-01-17 15:30:00+00:00,20.685300827026367
2024-01-17 16:30:00+00:00,20.6200008392334
2024-01-17 17:30:00+00:00,20.655000686645508
2024-01-17 18:30:00+00:00,20.636499404907227
2024-01-17 19:30:00+00:00,20.610000610351562
2024-01-17 20:30:00+00:00,20.649999618530273
2024-01-17 21:00:00+00:00,20.65
2024-01-17 22:00:00+00:00,20.65
2024-01-17 23:00:00+00:00,20.68
2024-01-18 09:00:00+00:00,20.7
2024-01-18 10:00:00+00:00,20.68
2024-01-18 11:00:00+00:00,20.68
2024-01-18 12:00:00+00:00,20.73
2024-01-18 13:00:00+00:00,20.62
2024-01-18 14:00:00+00:00,20.58
2024-01-18 14:30:00+00:00,20.689899444580078
2024-01-18 15:30:00+00:00,20.760000228881836
2024-01-18 16:30:00+00:00,20.729999542236328
2024-01-18 17:30:00+00:00,20.774999618530273
2024-01-18 18:30:00+00:00,20.800100326538086
2024-01-18 19:30:00+00:00,20.799999237060547
2024-01-18 20:30:00+00:00,20.81999969482422
2024-01-18 21:00:00+00:00,20.825
2024-01-18 22:00:00+00:00,20.83
2024-01-18 23:00:00+00:00,20.83
2024-01-19 09:00:00+00:00,20.885
2024-01-19 10:00:00+00:00,20.87
2024-01-19 11:00:00+00:00,20.86
2024-01-19 12:00:00+00:00,20.88
2024-01-19 13:00:00+00:00,20.8
2024-01-19 14:00:00+00:00,20.77
2024-01-19 14:30:00+00:00,20.655000686645508
2024-01-19 15:30:00+00:00,20.61989974975586
2024-01-19 16:30:00+00:00,20.649999618530273
2024-01-19 17:30:00+00:00,20.665000915527344
2024-01-19 18:30:00+00:00,20.678300857543945
2024-01-19 19:30:00+00:00,20.674999237060547
2024-01-19 20:30:00+00:00,20.65999984741211
2024-01-19 21:00:00+00:00,20.7
2024-01-19 22:00:00+00:00,20.68
2024-01-19 23:00:00+00:00,20.65
2024-01-22 09:00:00+00:00,20.25
2024-01-22 10:00:00+00:00,20.275
2024-01-22 11:00:00+00:00,20.26
2024-01-22 12:00:00+00:00,20.34
2024-01-22 13:00:00+00:00,20.24
2024-01-22 14:00:00+00:00,20.14
2024-01-22 14:30:00+00:00,20.40999984741211
2024-01-22 15:30:00+00:00,20.28499984741211
2024-01-22 16:30:00+00:00,20.335100173950195
2024-01-22 17:30:00+00:00,20.264999389648438
2024-01-22 18:30:00+00:00,20.200000762939453
2024-01-22 19:30:00+00:00,20.199899673461914
2024-01-22 20:30:00+00:00,20.209999084472656
2024-01-22 21:00:00+00:00,20.225
2024-01-22 22:00:00+00:00,20.2396
2024-01-22 23:00:00+00:00,20.2
2024-01-23 09:00:00+00:00,20.4
2024-01-23 10:00:00+00:00,20.37
2024-01-23 11:00:00+00:00,20.37
2024-01-23 12:00:00+00:00,20.38
2024-01-23 13:00:00+00:00,20.45
2024-01-23 14:00:00+00:00,20.425
2024-01-23 14:30:00+00:00,20.510000228881836
2024-01-23 15:30:00+00:00,20.44499969482422
2024-01-23 16:30:00+00:00,20.424999237060547
2024-01-23 17:30:00+00:00,20.45479965209961
2024-01-23 18:30:00+00:00,20.520000457763672
2024-01-23 19:30:00+00:00,20.549999237060547
2024-01-23 20:30:00+00:00,20.540000915527344
2024-01-23 21:00:00+00:00,20.53
2024-01-23 22:00:00+00:00,20.53
2024-01-23 23:00:00+00:00,20.56
2024-01-24 09:00:00+00:00,20.8
2024-01-24 10:00:00+00:00,20.79
2024-01-24 11:00:00+00:00,20.81
2024-01-24 12:00:00+00:00,20.83
2024-01-24 13:00:00+00:00,20.95
2024-01-24 14:00:00+00:00,20.94
2024-01-24 14:30:00+00:00,20.790000915527344
2024-01-24 15:30:00+00:00,20.780000686645508
2024-01-24 16:30:00+00:00,20.795000076293945
2024-01-24 17:30:00+00:00,20.854999542236328
2024-01-24 18:30:00+00:00,20.74839973449707
2024-01-24 19:30:00+00:00,20.7450008392334
2024-01-24 20:30:00+00:00,20.719999313354492
2024-01-24 21:00:00+00:00,20.7402
2024-01-24 22:00:00+00:00,20.69
2024-01-24 23:00:00+00:00,20.75
2024-01-25 09:00:00+00:00,20.84
2024-01-25 10:00:00+00:00,20.93
2024-01-25 11:00:00+00:00,20.97
2024-01-25 12:00:00+00:00,20.89
2024-01-25 13:00:00+00:00,20.93
2024-01-25 14:00:00+00:00,20.97
2024-01-25 14:30:00+00:00,20.924999237060547
2024-01-25 15:30:00+00:00,20.831199645996094
2024-01-25 16:30:00+00:00,20.83989906311035
2024-01-25 17:30:00+00:00,20.885000228881836
2024-01-25 18:30:00+00:00,20.92020034790039
2024-01-25 19:30:00+00:00,20.934999465942383
2024-01-25 20:30:00+00:00,20.950000762939453
2024-01-25 21:00:00+00:00,20.96
2024-01-25 22:00:00+00:00,20.96
2024-01-25 23:00:00+00:00,20.965
2024-01-26 09:00:00+00:00,20.91
2024-01-26 10:00:00+00:00,20.99
2024-01-26 11:00:00+00:00,21.01
2024-01-26 12:00:00+00:00,20.94
2024-01-26 13:00:00+00:00,20.92
2024-01-26 14:00:00+00:00,20.8402
2024-01-26 14:30:00+00:00,20.8700008392334
2024-01-26 15:30:00+00:00,20.82159996032715
2024-01-26 16:30:00+00:00,20.829999923706055
2024-01-26 17:30:00+00:00,20.850000381469727
2024-01-26 18:30:00+00:00,20.809999465942383
2024-01-26 19:30:00+00:00,20.864999771118164
2024-01-26 20:30:00+00:00,20.8700008392334
2024-01-26 21:00:00+00:00,20.865
2024-01-26 22:00:00+00:00,20.8604
2024-01-26 23:00:00+00:00,20.88
2024-01-29 09:00:00+00:00,21.02
2024-01-29 10:00:00+00:00,21.0
2024-01-29 11:00:00+00:00,21.0
2024-01-29 12:00:00+00:00,21.09
2024-01-29 13:00:00+00:00,21.07
2024-01-29 14:00:00+00:00,21.07
2024-01-29 14:30:00+00:00,20.899999618530273
2024-01-29 15:30:00+00:00,21.084999084472656
2024-01-29 16:30:00+00:00,21.22010040283203
2024-01-29 17:30:00+00:00,21.15999984741211
2024-01-29 18:30:00+00:00,21.139999389648438
2024-01-29 19:30:00+00:00,21.223499298095703
2024-01-29 20:30:00+00:00,21.219999313354492
2024-01-29 21:00:00+00:00,21.2399
2024-01-29 22:00:00+00:00,21.25
2024-01-29 23:00:00+00:00,21.23
2024-01-30 09:00:00+00:00,21.18
2024-01-30 10:00:00+00:00,21.15
2024-01-30 11:00:00+00:00,21.13
2024-01-30 12:00:00+00:00,21.16
2024-01-30 13:00:00+00:00,21.13
2024-01-30 14:00:00+00:00,21.28
2024-01-30 14:30:00+00:00,21.049999237060547
2024-01-30 15:30:00+00:00,21.079999923706055
2024-01-30 16:30:00+00:00,21.176599502563477
2024-01-30 17:30:00+00:00,21.135000228881836
2024-01-30 18:30:00+00:00,21.174999237060547
2024-01-30 19:30:00+00:00,21.207500457763672
2024-01-30 20:30:00+00:00,21.200000762939453
2024-01-30 21:00:00+00:00,21.2
2024-01-30 22:00:00+00:00,21.2
2024-01-30 23:00:00+00:00,21.18
2024-01-31 09:00:00+00:00,21.17
2024-01-31 10:00:00+00:00,21.115
2024-01-31 11:00:00+00:00,21.14
2024-01-31 12:00:00+00:00,21.15
2024-01-31 13:00:00+00:00,21.13
2024-01-31 14:00:00+00:00,21.2199
2024-01-31 14:30:00+00:00,21.287399291992188
2024-01-31 15:30:00+00:00,21.187000274658203
2024-01-31 16:30:00+00:00,21.110000610351562
2024-01-31 17:30:00+00:00,21.114999771118164
