time,IWM
2026-04-13 08:45:00+00:00,258.71
2026-04-13 08:50:00+00:00,258.72
2026-04-13 08:55:00+00:00,258.83
2026-04-13 09:00:00+00:00,258.92
2026-04-13 09:05:00+00:00,258.86
2026-04-13 09:10:00+00:00,258.81
2026-04-13 09:15:00+00:00,258.92
2026-04-13 09:20:00+00:00,258.93
2026-04-13 09:25:00+00:00,258.85
2026-04-13 09:30:00+00:00,258.94
2026-04-13 09:35:00+00:00,258.97
2026-04-13 09:40:00+00:00,258.86
2026-04-13 09:45:00+00:00,258.77
2026-04-13 09:50:00+00:00,258.85
2026-04-13 09:55:00+00:00,258.9
2026-04-13 10:00:00+00:00,258.86
2026-04-13 10:05:00+00:00,258.87
2026-04-13 10:10:00+00:00,258.94
2026-04-13 10:15:00+00:00,258.89
2026-04-13 10:20:00+00:00,258.82
2026-04-13 10:25:00+00:00,258.92
2026-04-13 10:30:00+00:00,258.96
2026-04-13 10:35:00+00:00,258.85
2026-04-13 10:40:00+00:00,258.84
2026-04-13 10:45:00+00:00,258.95
2026-04-13 10:50:00+00:00,258.99
2026-04-13 10:55:00+00:00,259.3
2026-04-13 11:00:00+00:00,259.55
2026-04-13 11:05:00+00:00,259.39
2026-04-13 11:10:00+00:00,259.37
2026-04-13 11:15:00+00:00,259.2591
2026-04-13 11:20:00+00:00,259.16
2026-04-13 11:25:00+00:00,259.11
2026-04-13 11:30:00+00:00,258.92
2026-04-13 11:35:00+00:00,258.79
2026-04-13 11:40:00+00:00,258.82
2026-04-13 11:45:00+00:00,258.81
2026-04-13 11:50:00+00:00,258.72
2026-04-13 11:55:00+00:00,258.71
2026-04-13 12:00:00+00:00,258.86
2026-04-13 12:05:00+00:00,259.21
2026-04-13 12:10:00+00:00,259.38
2026-04-13 12:15:00+00:00,259.39
2026-04-13 12:20:00+00:00,259.34
2026-04-13 12:25:00+00:00,259.4
2026-04-13 12:30:00+00:00,259.67
2026-04-13 12:35:00+00:00,259.54
2026-04-13 12:40:00+00:00,259.68
2026-04-13 12:45:00+00:00,259.87
2026-04-13 12:50:00+00:00,260.06
2026-04-13 12:55:00+00:00,259.96
2026-04-13 13:00:00+00:00,259.99
2026-04-13 13:05:00+00:00,259.91
2026-04-13 13:10:00+00:00,260.06
2026-04-13 13:30:00+00:00,260.6400146484375
2026-04-13 13:35:00+00:00,260.4700012207031
2026-04-13 13:40:00+00:00,260.2699890136719
2026-04-13 13:45:00+00:00,261.2200012207031
2026-04-13 13:50:00+00:00,261.4100036621094
2026-04-13 13:55:00+00:00,262.19500732421875
2026-04-13 14:00:00+00:00,261.80999755859375
2026-04-13 14:05:00+00:00,261.7666015625
2026-04-13 14:10:00+00:00,261.80999755859375
2026-04-13 14:15:00+00:00,262.0299987792969
2026-04-13 14:20:00+00:00,262.1499938964844
2026-04-13 14:25:00+00:00,262.4100036621094
2026-04-13 14:30:00+00:00,262.45001220703125
2026-04-13 14:35:00+00:00,262.19000244140625
2026-04-13 14:40:00+00:00,262.2650146484375
2026-04-13 14:45:00+00:00,261.9700927734375
2026-04-13 14:50:00+00:00,262.04998779296875
2026-04-13 14:55:00+00:00,262.45001220703125
2026-04-13 15:00:00+00:00,261.8500061035156
2026-04-13 15:05:00+00:00,261.9800109863281
2026-04-13 15:10:00+00:00,262.1700134277344
2026-04-13 15:15:00+00:00,261.875
2026-04-13 15:20:00+00:00,261.8299865722656
2026-04-13 15:25:00+00:00,261.75
2026-04-13 15:30:00+00:00,261.79998779296875
2026-04-13 15:35:00+00:00,262.0799865722656
2026-04-13 15:40:00+00:00,261.82000732421875
2026-04-13 15:45:00+00:00,261.8699951171875
2026-04-13 15:50:00+00:00,261.8299865722656
2026-04-13 15:55:00+00:00,261.8599853515625
2026-04-13 16:00:00+00:00,261.7099914550781
2026-04-13 16:05:00+00:00,262.17999267578125
2026-04-13 16:10:00+00:00,262.3299865722656
2026-04-13 16:15:00+00:00,262.43499755859375
2026-04-13 16:20:00+00:00,262.79998779296875
2026-04-13 16:25:00+00:00,263.1700134277344
2026-04-13 16:30:00+00:00,263.1400146484375
2026-04-13 16:35:00+00:00,263.29998779296875
2026-04-13 16:40:00+00:00,263.4649963378906
2026-04-13 16:45:00+00:00,263.864990234375
2026-04-13 16:50:00+00:00,263.82000732421875
2026-04-13 16:55:00+00:00,263.9100036621094
2026-04-13 17:00:00+00:00,263.885009765625
2026-04-13 17:05:00+00:00,263.7900085449219
2026-04-13 17:10:00+00:00,263.81500244140625
2026-04-13 17:15:00+00:00,264.0150146484375
2026-04-13 17:20:00+00:00,263.864990234375
2026-04-13 17:25:00+00:00,263.9200134277344
2026-04-13 17:30:00+00:00,263.8399963378906
2026-04-13 17:35:00+00:00,263.80999755859375
2026-04-13 17:40:00+00:00,263.7749938964844
2026-04-13 17:45:00+00:00,263.75
2026-04-13 17:50:00+00:00,263.8500061035156
2026-04-13 17:55:00+00:00,263.67999267578125
2026-04-13 18:00:00+00:00,263.8399963378906
2026-04-13 18:05:00+00:00,263.875
2026-04-13 18:10:00+00:00,263.95001220703125
2026-04-13 18:15:00+00:00,264.0101013183594
2026-04-13 18:20:00+00:00,264.0400085449219
2026-04-13 18:25:00+00:00,263.9700012207031
2026-04-13 18:30:00+00:00,263.9750061035156
2026-04-13 18:35:00+00:00,264.0350036621094
2026-04-13 18:40:00+00:00,264.239990234375
2026-04-13 18:45:00+00:00,264.46240234375
2026-04-13 18:50:00+00:00,264.4549865722656
2026-04-13 18:55:00+00:00,264.3999938964844
2026-04-13 19:00:00+00:00,264.3999938964844
2026-04-13 19:05:00+00:00,264.5169982910156
2026-04-13 19:10:00+00:00,264.4800109863281
2026-04-13 19:15:00+00:00,264.5950012207031
2026-04-13 19:20:00+00:00,264.70001220703125
2026-04-13 19:25:00+00:00,264.7842102050781
2026-04-13 19:30:00+00:00,264.80499267578125
2026-04-13 19:35:00+00:00,264.7149963378906
2026-04-13 19:40:00+00:00,264.7799987792969
2026-04-13 19:45:00+00:00,264.79901123046875
2026-04-13 19:50:00+00:00,265.260009765625
2026-04-13 19:55:00+00:00,265.04998779296875
2026-04-13 20:00:00+00:00,265.05
2026-04-13 20:05:00+00:00,265.02
2026-04-13 20:10:00+00:00,264.97
2026-04-13 20:15:00+00:00,265.03
2026-04-13 20:20:00+00:00,265.09
2026-04-13 20:25:00+00:00,265.12
2026-04-13 20:30:00+00:00,265.11
2026-04-13 20:35:00+00:00,265.14
2026-04-13 20:40:00+00:00,265.23
2026-04-13 20:45:00+00:00,265.27
2026-04-13 20:50:00+00:00,265.32
2026-04-13 20:55:00+00:00,265.38
2026-04-13 21:00:00+00:00,265.24
2026-04-13 21:05:00+00:00,265.23
2026-04-13 21:10:00+00:00,265.1995
2026-04-13 21:15:00+00:00,265.18
2026-04-13 21:20:00+00:00,265.23
2026-04-13 21:25:00+00:00,265.17
2026-04-13 21:30:00+00:00,265.25
2026-04-13 21:35:00+00:00,265.2
2026-04-13 21:40:00+00:00,265.22
2026-04-13 21:45:00+00:00,265.19
2026-04-13 21:50:00+00:00,265.301
2026-04-13 21:55:00+00:00,265.38
2026-04-13 22:00:00+00:00,265.61
2026-04-13 22:05:00+00:00,265.76
2026-04-13 22:10:00+00:00,265.72
2026-04-13 22:15:00+00:00,265.79
2026-04-13 22:20:00+00:00,265.79
2026-04-13 22:25:00+00:00,265.7
2026-04-13 22:30:00+00:00,265.75
2026-04-13 22:35:00+00:00,265.81
2026-04-13 22:40:00+00:00,265.83
2026-04-13 22:45:00+00:00,265.79
2026-04-13 22:50:00+00:00,265.86
2026-04-13 22:55:00+00:00,265.83
2026-04-13 23:00:00+00:00,265.87
2026-04-13 23:05:00+00:00,266.01
2026-04-13 23:10:00+00:00,265.99
2026-04-13 23:15:00+00:00,265.9494
2026-04-13 23:20:00+00:00,265.84
2026-04-13 23:25:00+00:00,265.79
2026-04-13 23:30:00+00:00,265.71
2026-04-13 23:35:00+00:00,265.78
2026-04-13 23:40:00+00:00,265.81
2026-04-13 23:45:00+00:00,265.67
2026-04-13 23:50:00+00:00,265.61
2026-04-13 23:55:00+00:00,265.65
2026-04-14 08:00:00+00:00,266.1
2026-04-14 08:05:00+00:00,266.09
2026-04-14 08:10:00+00:00,266.21
2026-04-14 08:15:00+00:00,266.18
2026-04-14 08:20:00+00:00,266.24
2026-04-14 08:25:00+00:00,266.27
2026-04-14 08:30:00+00:00,266.27
2026-04-14 08:35:00+00:00,266.34
2026-04-14 08:40:00+00:00,266.41
2026-04-14 08:45:00+00:00,266.5
2026-04-14 08:50:00+00:00,266.53
2026-04-14 08:55:00+00:00,266.52
2026-04-14 09:00:00+00:00,266.65
2026-04-14 09:05:00+00:00,266.55
2026-04-14 09:10:00+00:00,266.53
2026-04-14 09:15:00+00:00,266.49
2026-04-14 09:20:00+00:00,266.42
2026-04-14 09:25:00+00:00,266.4
2026-04-14 09:30:00+00:00,266.33
2026-04-14 09:35:00+00:00,266.33
2026-04-14 09:40:00+00:00,266.31
2026-04-14 09:45:00+00:00,266.22
2026-04-14 09:50:00+00:00,266.2
2026-04-14 09:55:00+00:00,266.26
2026-04-14 10:00:00+00:00,266.25
2026-04-14 10:05:00+00:00,266.34
2026-04-14 10:10:00+00:00,266.29
2026-04-14 10:15:00+00:00,266.28
2026-04-14 10:20:00+00:00,266.3
2026-04-14 10:25:00+00:00,266.36
2026-04-14 10:30:00+00:00,266.27
2026-04-14 10:35:00+00:00,266.03
2026-04-14 10:40:00+00:00,265.97
2026-04-14 10:45:00+00:00,266.15
2026-04-14 10:50:00+00:00,266.1751
2026-04-14 10:55:00+00:00,266.13
2026-04-14 11:00:00+00:00,266.09
2026-04-14 11:05:00+00:00,266.12
2026-04-14 11:10:00+00:00,266.28
2026-04-14 11:15:00+00:00,266.4
2026-04-14 11:20:00+00:00,266.58
2026-04-14 11:25:00+00:00,266.5
2026-04-14 11:30:00+00:00,266.6
2026-04-14 11:35:00+00:00,266.69
2026-04-14 11:40:00+00:00,266.71
2026-04-14 11:45:00+00:00,266.8448
2026-04-14 11:50:00+00:00,266.83
2026-04-14 11:55:00+00:00,267.03
2026-04-14 12:00:00+00:00,266.93
2026-04-14 12:05:00+00:00,267.05
2026-04-14 12:10:00+00:00,266.94
2026-04-14 12:15:00+00:00,267.05
2026-04-14 12:20:00+00:00,266.84
2026-04-14 12:25:00+00:00,267.2
2026-04-14 12:30:00+00:00,267.08
2026-04-14 12:35:00+00:00,267.0
2026-04-14 12:40:00+00:00,267.06
2026-04-14 12:45:00+00:00,267.03
2026-04-14 12:50:00+00:00,267.02
2026-04-14 12:55:00+00:00,267.12
2026-04-14 13:00:00+00:00,267.1382
2026-04-14 13:05:00+00:00,267.09
2026-04-14 13:10:00+00:00,267.09
2026-04-14 13:30:00+00:00,266.6300048828125
2026-04-14 13:35:00+00:00,267.07000732421875
2026-04-14 13:40:00+00:00,267.1600036621094
2026-04-14 13:45:00+00:00,267.1000061035156
2026-04-14 13:50:00+00:00,267.3299865722656
2026-04-14 13:55:00+00:00,267.44000244140625
2026-04-14 14:00:00+00:00,267.3800048828125
2026-04-14 14:05:00+00:00,267.6099853515625
2026-04-14 14:10:00+00:00,268.0799865722656
2026-04-14 14:15:00+00:00,268.2149963378906
2026-04-14 14:20:00+00:00,268.0199890136719
2026-04-14 14:25:00+00:00,268.1549987792969
2026-04-14 14:30:00+00:00,268.27899169921875
2026-04-14 14:35:00+00:00,268.2699890136719
2026-04-14 14:40:00+00:00,268.4200134277344
2026-04-14 14:45:00+00:00,268.70001220703125
2026-04-14 14:50:00+00:00,268.9549865722656
2026-04-14 14:55:00+00:00,268.9949951171875
2026-04-14 15:00:00+00:00,268.54998779296875
2026-04-14 15:05:00+00:00,268.42999267578125
2026-04-14 15:10:00+00:00,268.2449951171875
2026-04-14 15:15:00+00:00,268.6099853515625
2026-04-14 15:20:00+00:00,268.69000244140625
2026-04-14 15:25:00+00:00,268.8900146484375
2026-04-14 15:30:00+00:00,269.20001220703125
2026-04-14 15:35:00+00:00,269.239990234375
2026-04-14 15:40:00+00:00,269.2799987792969
2026-04-14 15:45:00+00:00,269.30999755859375
2026-04-14 15:50:00+00:00,269.25
2026-04-14 15:55:00+00:00,268.9800109863281
2026-04-14 16:00:00+00:00,268.9100036621094
2026-04-14 16:05:00+00:00,268.9700012207031
2026-04-14 16:10:00+00:00,268.8299865722656
2026-04-14 16:15:00+00:00,268.8299865722656
2026-04-14 16:20:00+00:00,268.8999938964844
2026-04-14 16:25:00+00:00,268.94000244140625
2026-04-14 16:30:00+00:00,268.6300048828125
2026-04-14 16:35:00+00:00,268.68499755859375
2026-04-14 16:40:00+00:00,268.760009765625
2026-04-14 16:45:00+00:00,268.7991027832031
2026-04-14 16:50:00+00:00,268.5400085449219
2026-04-14 16:55:00+00:00,268.30999755859375
2026-04-14 17:00:00+00:00,268.2950134277344
2026-04-14 17:05:00+00:00,268.3999938964844
2026-04-14 17:10:00+00:00,268.55499267578125
2026-04-14 17:15:00+00:00,268.7250061035156
2026-04-14 17:20:00+00:00,268.8500061035156
2026-04-14 17:25:00+00:00,268.8399963378906
2026-04-14 17:30:00+00:00,268.8399963378906
2026-04-14 17:35:00+00:00,268.773193359375
2026-04-14 17:40:00+00:00,268.6300048828125
2026-04-14 17:45:00+00:00,268.5400085449219
2026-04-14 17:50:00+00:00,268.510009765625
2026-04-14 17:55:00+00:00,268.31500244140625
2026-04-14 18:00:00+00:00,268.3450012207031
2026-04-14 18:05:00+00:00,268.29998779296875
2026-04-14 18:10:00+00:00,268.1199951171875
2026-04-14 18:15:00+00:00,267.9599914550781
2026-04-14 18:20:00+00:00,267.7699890136719
2026-04-14 18:25:00+00:00,267.9100036621094
2026-04-14 18:30:00+00:00,267.92999267578125
2026-04-14 18:35:00+00:00,268.1700134277344
2026-04-14 18:40:00+00:00,268.0249938964844
2026-04-14 18:45:00+00:00,268.04998779296875
2026-04-14 18:50:00+00:00,268.1300048828125
2026-04-14 18:55:00+00:00,268.31500244140625
2026-04-14 19:00:00+00:00,268.4100036621094
2026-04-14 19:05:00+00:00,268.45001220703125
2026-04-14 19:10:00+00:00,268.4750061035156
2026-04-14 19:15:00+00:00,268.5249938964844
2026-04-14 19:20:00+00:00,268.70001220703125
2026-04-14 19:25:00+00:00,268.7850036621094
2026-04-14 19:30:00+00:00,268.6300048828125
2026-04-14 19:35:00+00:00,268.6199951171875
2026-04-14 19:40:00+00:00,268.54998779296875
2026-04-14 19:45:00+00:00,268.6499938964844
2026-04-14 19:50:00+00:00,268.4549865722656
2026-04-14 19:55:00+00:00,268.69000244140625
2026-04-14 20:00:00+00:00,268.49
2026-04-14 20:05:00+00:00,268.46
2026-04-14 20:10:00+00:00,268.47
2026-04-14 20:15:00+00:00,268.58
2026-04-14 20:20:00+00:00,268.59
2026-04-14 20:25:00+00:00,268.59
2026-04-14 20:30:00+00:00,268.54
2026-04-14 20:35:00+00:00,268.521
2026-04-14 20:40:00+00:00,268.57
2026-04-14 20:45:00+00:00,268.59
2026-04-14 20:50:00+00:00,268.66
2026-04-14 20:55:00+00:00,268.71
2026-04-14 21:00:00+00:00,268.61
2026-04-14 21:05:00+00:00,268.64
2026-04-14 21:10:00+00:00,268.6498
2026-04-14 21:15:00+00:00,268.65
2026-04-14 21:20:00+00:00,268.66
2026-04-14 21:25:00+00:00,268.65
2026-04-14 21:30:00+00:00,268.59
2026-04-14 21:35:00+00:00,268.7
2026-04-14 21:40:00+00:00,268.603
2026-04-14 21:45:00+00:00,268.6113
2026-04-14 21:50:00+00:00,268.71
2026-04-14 21:55:00+00:00,268.72
2026-04-14 22:00:00+00:00,268.56
2026-04-14 22:05:00+00:00,268.62
2026-04-14 22:10:00+00:00,268.6
2026-04-14 22:15:00+00:00,268.65
2026-04-14 22:20:00+00:00,268.66
2026-04-14 22:25:00+00:00,268.66
2026-04-14 22:30:00+00:00,268.61
2026-04-14 22:35:00+00:00,268.7
2026-04-14 22:40:00+00:00,268.74
2026-04-14 22:45:00+00:00,268.7
2026-04-14 22:50:00+00:00,268.68
2026-04-14 22:55:00+00:00,268.64
2026-04-14 23:00:00+00:00,268.65
2026-04-14 23:05:00+00:00,268.72
2026-04-14 23:10:00+00:00,268.69
2026-04-14 23:15:00+00:00,268.66
2026-04-14 23:20:00+00:00,268.71
2026-04-14 23:25:00+00:00,268.71
2026-04-14 23:30:00+00:00,268.95
2026-04-14 23:35:00+00:00,268.93
2026-04-14 23:40:00+00:00,268.86
2026-04-14 23:45:00+00:00,268.9596
2026-04-14 23:50:00+00:00,268.77
2026-04-14 23:55:00+00:00,268.7599
2026-04-15 08:00:00+00:00,268.48
2026-04-15 08:05:00+00:00,268.47
2026-04-15 08:10:00+00:00,268.51
2026-04-15 08:15:00+00:00,268.46
2026-04-15 08:20:00+00:00,268.47
2026-04-15 08:25:00+00:00,268.58
2026-04-15 08:30:00+00:00,268.68
2026-04-15 08:35:00+00:00,268.64
2026-04-15 08:40:00+00:00,268.62
2026-04-15 08:45:00+00:00,268.61
2026-04-15 08:50:00+00:00,268.63
2026-04-15 08:55:00+00:00,268.57
2026-04-15 09:00:00+00:00,268.5
2026-04-15 09:05:00+00:00,268.33
2026-04-15 09:10:00+00:00,268.28
2026-04-15 09:15:00+00:00,268.37
2026-04-15 09:20:00+00:00,268.38
2026-04-15 09:25:00+00:00,268.32
2026-04-15 09:30:00+00:00,268.3
2026-04-15 09:35:00+00:00,268.22
2026-04-15 09:40:00+00:00,268.27
2026-04-15 09:45:00+00:00,268.25
2026-04-15 09:50:00+00:00,268.3
2026-04-15 09:55:00+00:00,268.32
2026-04-15 10:00:00+00:00,268.33
2026-04-15 10:05:00+00:00,268.47
2026-04-15 10:10:00+00:00,268.34
2026-04-15 10:15:00+00:00,268.06
2026-04-15 10:20:00+00:00,267.98
2026-04-15 10:25:00+00:00,267.94
2026-04-15 10:30:00+00:00,267.97
2026-04-15 10:35:00+00:00,268.05
2026-04-15 10:40:00+00:00,268.41
2026-04-15 10:45:00+00:00,268.44
2026-04-15 10:50:00+00:00,268.45
2026-04-15 10:55:00+00:00,268.43
2026-04-15 11:00:00+00:00,268.48
2026-04-15 11:05:00+00:00,268.35
2026-04-15 11:10:00+00:00,268.47
2026-04-15 11:15:00+00:00,268.29
2026-04-15 11:20:00+00:00,268.3152
2026-04-15 11:25:00+00:00,268.25
2026-04-15 11:30:00+00:00,268.38
2026-04-15 11:35:00+00:00,268.42
2026-04-15 11:40:00+00:00,268.06
2026-04-15 11:45:00+00:00,268.24
2026-04-15 11:50:00+00:00,268.33
2026-04-15 11:55:00+00:00,268.43
2026-04-15 12:00:00+00:00,268.31
2026-04-15 12:05:00+00:00,268.4
2026-04-15 12:10:00+00:00,268.39
2026-04-15 12:15:00+00:00,268.54
2026-04-15 12:20:00+00:00,268.41
2026-04-15 12:25:00+00:00,268.32
2026-04-15 12:30:00+00:00,268.55
2026-04-15 12:35:00+00:00,268.6747
2026-04-15 12:40:00+00:00,268.72
2026-04-15 12:45:00+00:00,268.73
2026-04-15 12:50:00+00:00,268.81
2026-04-15 12:55:00+00:00,268.84
2026-04-15 13:00:00+00:00,268.8
2026-04-15 13:05:00+00:00,268.77
2026-04-15 13:10:00+00:00,268.75
2026-04-15 13:30:00+00:00,268.80499267578125
2026-04-15 13:35:00+00:00,269.45001220703125
2026-04-15 13:40:00+00:00,268.30999755859375
2026-04-15 13:45:00+00:00,268.8399963378906
2026-04-15 13:50:00+00:00,268.94000244140625
2026-04-15 13:55:00+00:00,268.9100036621094
2026-04-15 14:00:00+00:00,268.57000732421875
2026-04-15 14:05:00+00:00,268.4949951171875
2026-04-15 14:10:00+00:00,268.8299865722656
2026-04-15 14:15:00+00:00,268.5400085449219
2026-04-15 14:20:00+00:00,269.0050048828125
2026-04-15 14:25:00+00:00,269.2449951171875
2026-04-15 14:30:00+00:00,268.7950134277344
2026-04-15 14:35:00+00:00,268.7300109863281
2026-04-15 14:40:00+00:00,269.2200012207031
2026-04-15 14:45:00+00:00,269.2099914550781
2026-04-15 14:50:00+00:00,268.8599853515625
2026-04-15 14:55:00+00:00,268.7099914550781
2026-04-15 15:00:00+00:00,268.56500244140625
2026-04-15 15:05:00+00:00,268.43499755859375
2026-04-15 15:10:00+00:00,268.94000244140625
2026-04-15 15:15:00+00:00,269.04998779296875
2026-04-15 15:20:00+00:00,268.92498779296875
2026-04-15 15:25:00+00:00,268.9949951171875
2026-04-15 15:30:00+00:00,268.5799865722656
2026-04-15 15:35:00+00:00,268.6300048828125
2026-04-15 15:40:00+00:00,268.75
2026-04-15 15:45:00+00:00,268.6700134277344
2026-04-15 15:50:00+00:00,268.3399963378906
2026-04-15 15:55:00+00:00,268.30999755859375
2026-04-15 16:00:00+00:00,268.45001220703125
2026-04-15 16:05:00+00:00,268.6099853515625
2026-04-15 16:10:00+00:00,268.7049865722656
2026-04-15 16:15:00+00:00,268.6700134277344
2026-04-15 16:20:00+00:00,268.760009765625
2026-04-15 16:25:00+00:00,268.7099914550781
2026-04-15 16:30:00+00:00,268.6099853515625
2026-04-15 16:35:00+00:00,268.4649963378906
2026-04-15 16:40:00+00:00,268.0
2026-04-15 16:45:00+00:00,268.1099853515625
2026-04-15 16:50:00+00:00,267.80999755859375
2026-04-15 16:55:00+00:00,267.9599914550781
2026-04-15 17:00:00+00:00,268.1600036621094
2026-04-15 17:05:00+00:00,268.2650146484375
2026-04-15 17:10:00+00:00,268.0799865722656
2026-04-15 17:15:00+00:00,268.1600036621094
2026-04-15 17:20:00+00:00,268.19500732421875
2026-04-15 17:25:00+00:00,268.30999755859375
2026-04-15 17:30:00+00:00,268.4849853515625
2026-04-15 17:35:00+00:00,268.4100036621094
2026-04-15 17:40:00+00:00,268.1499938964844
2026-04-15 17:45:00+00:00,268.30999755859375
2026-04-15 17:50:00+00:00,268.5199890136719
2026-04-15 17:55:00+00:00,268.3999938964844
2026-04-15 18:00:00+00:00,268.6199951171875
2026-04-15 18:05:00+00:00,268.7701110839844
2026-04-15 18:10:00+00:00,268.8550109863281
2026-04-15 18:15:00+00:00,268.8999938964844
2026-04-15 18:20:00+00:00,268.9599914550781
2026-04-15 18:25:00+00:00,268.8550109863281
2026-04-15 18:30:00+00:00,268.9750061035156
2026-04-15 18:35:00+00:00,268.8599853515625
2026-04-15 18:40:00+00:00,268.7799987792969
2026-04-15 18:45:00+00:00,268.8349914550781
2026-04-15 18:50:00+00:00,269.010009765625
2026-04-15 18:55:00+00:00,269.0150146484375
2026-04-15 19:00:00+00:00,269.1000061035156
2026-04-15 19:05:00+00:00,269.2149963378906
2026-04-15 19:10:00+00:00,269.0400085449219
2026-04-15 19:15:00+00:00,269.010009765625
2026-04-15 19:20:00+00:00,269.05499267578125
2026-04-15 19:25:00+00:00,269.0950012207031
2026-04-15 19:30:00+00:00,269.1600036621094
2026-04-15 19:35:00+00:00,268.9750061035156
2026-04-15 19:40:00+00:00,268.95001220703125
2026-04-15 19:45:00+00:00,269.0
2026-04-15 19:50:00+00:00,269.1549987792969
2026-04-15 19:55:00+00:00,269.4100036621094
2026-04-15 20:00:00+00:00,269.15
2026-04-15 20:05:00+00:00,269.14
2026-04-15 20:10:00+00:00,269.09
2026-04-15 20:15:00+00:00,269.17
2026-04-15 20:20:00+00:00,269.22
2026-04-15 20:25:00+00:00,269.19
2026-04-15 20:30:00+00:00,269.15
2026-04-15 20:35:00+00:00,269.2496
2026-04-15 20:40:00+00:00,269.25
2026-04-15 20:45:00+00:00,269.24
2026-04-15 20:50:00+00:00,269.29
2026-04-15 20:55:00+00:00,269.33
2026-04-15 21:00:00+00:00,269.33
2026-04-15 21:05:00+00:00,269.33
2026-04-15 21:10:00+00:00,269.2
2026-04-15 21:15:00+00:00,269.32
2026-04-15 21:20:00+00:00,269.1614
2026-04-15 21:25:00+00:00,269.32
2026-04-15 21:30:00+00:00,269.4
2026-04-15 21:35:00+00:00,269.38
2026-04-15 21:40:00+00:00,269.39
2026-04-15 21:45:00+00:00,269.32
2026-04-15 21:50:00+00:00,269.44
2026-04-15 21:55:00+00:00,269.36
2026-04-15 22:00:00+00:00,269.39
2026-04-15 22:05:00+00:00,269.45
2026-04-15 22:10:00+00:00,269.4893
2026-04-15 22:15:00+00:00,269.42
2026-04-15 22:20:00+00:00,269.53
2026-04-15 22:25:00+00:00,269.54
2026-04-15 22:30:00+00:00,269.56
2026-04-15 22:35:00+00:00,269.61
2026-04-15 22:40:00+00:00,269.59
2026-04-15 22:45:00+00:00,269.64
2026-04-15 22:50:00+00:00,269.62
2026-04-15 22:55:00+00:00,269.635
2026-04-15 23:00:00+00:00,269.66
2026-04-15 23:05:00+00:00,269.66
2026-04-15 23:10:00+00:00,269.65
2026-04-15 23:15:00+00:00,269.65
2026-04-15 23:20:00+00:00,269.64
2026-04-15 23:25:00+00:00,269.64
2026-04-15 23:30:00+00:00,269.64
2026-04-15 23:35:00+00:00,269.74
2026-04-15 23:40:00+00:00,269.73
2026-04-15 23:45:00+00:00,269.8394
2026-04-15 23:50:00+00:00,269.84
2026-04-15 23:55:00+00:00,269.83
2026-04-16 08:00:00+00:00,269.63
2026-04-16 08:05:00+00:00,269.58
2026-04-16 08:10:00+00:00,269.46
2026-04-16 08:15:00+00:00,269.5533
2026-04-16 08:20:00+00:00,269.42
2026-04-16 08:25:00+00:00,269.39
2026-04-16 08:30:00+00:00,269.23
2026-04-16 08:35:00+00:00,269.29
2026-04-16 08:40:00+00:00,269.42
2026-04-16 08:45:00+00:00,269.36
2026-04-16 08:50:00+00:00,269.37
2026-04-16 08:55:00+00:00,269.38
2026-04-16 09:00:00+00:00,269.41
2026-04-16 09:05:00+00:00,269.43
2026-04-16 09:10:00+00:00,269.47
2026-04-16 09:15:00+00:00,269.46
2026-04-16 09:20:00+00:00,269.34
2026-04-16 09:25:00+00:00,269.35
2026-04-16 09:30:00+00:00,269.42
2026-04-16 09:35:00+00:00,269.49
2026-04-16 09:40:00+00:00,269.52
2026-04-16 09:45:00+00:00,269.42
2026-04-16 09:50:00+00:00,269.47
2026-04-16 09:55:00+00:00,269.59
2026-04-16 10:00:00+00:00,269.67
2026-04-16 10:05:00+00:00,269.76
2026-04-16 10:10:00+00:00,269.66
2026-04-16 10:15:00+00:00,269.65
2026-04-16 10:20:00+00:00,269.68
2026-04-16 10:25:00+00:00,269.65
2026-04-16 10:30:00+00:00,269.51
2026-04-16 10:35:00+00:00,269.44
2026-04-16 10:40:00+00:00,269.53
2026-04-16 10:45:00+00:00,269.42
2026-04-16 10:50:00+00:00,269.55
2026-04-16 10:55:00+00:00,269.55
2026-04-16 11:00:00+00:00,269.67
2026-04-16 11:05:00+00:00,269.57
2026-04-16 11:10:00+00:00,269.5
2026-04-16 11:15:00+00:00,269.63
2026-04-16 11:20:00+00:00,269.61
2026-04-16 11:25:00+00:00,269.71
2026-04-16 11:30:00+00:00,269.95
2026-04-16 11:35:00+00:00,269.86
2026-04-16 11:40:00+00:00,269.69
2026-04-16 11:45:00+00:00,269.67
2026-04-16 11:50:00+00:00,269.63
2026-04-16 11:55:00+00:00,269.55
2026-04-16 12:00:00+00:00,269.66
2026-04-16 12:05:00+00:00,269.57
2026-04-16 12:10:00+00:00,269.44
2026-04-16 12:15:00+00:00,269.45
2026-04-16 12:20:00+00:00,269.53
2026-04-16 12:25:00+00:00,269.62
2026-04-16 12:30:00+00:00,269.78
2026-04-16 12:35:00+00:00,269.49
2026-04-16 12:40:00+00:00,269.43
2026-04-16 12:45:00+00:00,269.26
2026-04-16 12:50:00+00:00,269.1
2026-04-16 12:55:00+00:00,269.1196
2026-04-16 13:00:00+00:00,269.35
2026-04-16 13:05:00+00:00,269.44
2026-04-16 13:10:00+00:00,269.33
2026-04-16 13:30:00+00:00,270.114990234375
