time,EFA
2024-01-04 22:00:00+00:00,75.4
2024-01-04 23:00:00+00:00,75.4
2024-01-05 09:00:00+00:00,73.77
2024-01-05 10:00:00+00:00,73.77
2024-01-05 11:00:00+00:00,73.77
2024-01-05 12:00:00+00:00,73.74
2024-01-05 13:00:00+00:00,73.75
2024-01-05 14:00:00+00:00,73.88
2024-01-05 14:30:00+00:00,74.63999938964844
2024-01-05 15:30:00+00:00,74.47000122070312
2024-01-05 16:30:00+00:00,74.19999694824219
2024-01-05 17:30:00+00:00,74.23999786376953
2024-01-05 18:30:00+00:00,74.32499694824219
2024-01-05 19:30:00+00:00,74.16000366210938
2024-01-05 20:30:00+00:00,74.18000030517578
2024-01-05 21:00:00+00:00,74.2
2024-01-05 22:00:00+00:00,74.17
2024-01-05 23:00:00+00:00,74.45
2024-01-08 09:00:00+00:00,73.96
2024-01-08 10:00:00+00:00,73.96
2024-01-08 11:00:00+00:00,73.96
2024-01-08 12:00:00+00:00,73.96
2024-01-08 13:00:00+00:00,74.17
2024-01-08 14:00:00+00:00,74.17
2024-01-08 14:30:00+00:00,74.54000091552734
2024-01-08 15:30:00+00:00,74.67500305175781
2024-01-08 16:30:00+00:00,74.71499633789062
2024-01-08 17:30:00+00:00,74.69000244140625
2024-01-08 18:30:00+00:00,74.8550033569336
2024-01-08 19:30:00+00:00,74.8550033569336
2024-01-08 20:30:00+00:00,74.94000244140625
2024-01-08 21:00:00+00:00,74.92
2024-01-08 22:00:00+00:00,74.96
2024-01-08 23:00:00+00:00,74.96
2024-01-09 09:00:00+00:00,74.37
2024-01-09 10:00:00+00:00,74.45
2024-01-09 11:00:00+00:00,74.48
2024-01-09 12:00:00+00:00,74.24
2024-01-09 13:00:00+00:00,74.79
2024-01-09 14:00:00+00:00,74.25
2024-01-09 14:30:00+00:00,74.37999725341797
2024-01-09 15:30:00+00:00,74.33000183105469
2024-01-09 16:30:00+00:00,74.38500213623047
2024-01-09 17:30:00+00:00,74.29000091552734
2024-01-09 18:30:00+00:00,74.23500061035156
2024-01-09 19:30:00+00:00,74.29000091552734
2024-01-09 20:30:00+00:00,74.30500030517578
2024-01-09 21:00:00+00:00,74.32
2024-01-09 22:00:00+00:00,74.32
2024-01-09 23:00:00+00:00,74.32
2024-01-10 10:00:00+00:00,74.72
2024-01-10 11:00:00+00:00,74.72
2024-01-10 12:00:00+00:00,74.63
2024-01-10 13:00:00+00:00,74.61
2024-01-10 14:00:00+00:00,74.56
2024-01-10 14:30:00+00:00,74.62999725341797
2024-01-10 15:30:00+00:00,74.65499877929688
2024-01-10 16:30:00+00:00,74.65010070800781
2024-01-10 17:30:00+00:00,74.68000030517578
2024-01-10 18:30:00+00:00,74.79000091552734
2024-01-10 19:30:00+00:00,74.75
2024-01-10 20:30:00+00:00,74.77999877929688
2024-01-10 21:00:00+00:00,74.86
2024-01-10 22:00:00+00:00,74.86
2024-01-10 23:00:00+00:00,74.99
2024-01-11 09:00:00+00:00,75.28
2024-01-11 10:00:00+00:00,75.28
2024-01-11 11:00:00+00:00,75.28
2024-01-11 12:00:00+00:00,75.07
2024-01-11 13:00:00+00:00,75.12
2024-01-11 14:00:00+00:00,74.52
2024-01-11 14:30:00+00:00,74.45999908447266
2024-01-11 15:30:00+00:00,74.19000244140625
2024-01-11 16:30:00+00:00,74.18000030517578
2024-01-11 17:30:00+00:00,74.45500183105469
2024-01-11 18:30:00+00:00,74.69999694824219
2024-01-11 19:30:00+00:00,74.67500305175781
2024-01-11 20:30:00+00:00,74.79000091552734
2024-01-11 21:00:00+00:00,74.76
2024-01-11 22:00:00+00:00,74.77
2024-01-11 23:00:00+00:00,74.76
2024-01-12 09:00:00+00:00,74.97
2024-01-12 10:00:00+00:00,75.0
2024-01-12 11:00:00+00:00,74.9
2024-01-12 12:00:00+00:00,74.8
2024-01-12 13:00:00+00:00,74.76
2024-01-12 14:00:00+00:00,75.06
2024-01-12 14:30:00+00:00,75.27999877929688
2024-01-12 15:30:00+00:00,75.16000366210938
2024-01-12 16:30:00+00:00,74.99500274658203
2024-01-12 17:30:00+00:00,75.08999633789062
2024-01-12 18:30:00+00:00,75.1449966430664
2024-01-12 19:30:00+00:00,75.04000091552734
2024-01-12 20:30:00+00:00,75.08000183105469
2024-01-12 21:00:00+00:00,75.11
2024-01-12 22:00:00+00:00,75.23
2024-01-12 23:00:00+00:00,75.23
2024-01-16 09:00:00+00:00,74.1
2024-01-16 10:00:00+00:00,74.1
2024-01-16 11:00:00+00:00,73.9
2024-01-16 12:00:00+00:00,74.15
2024-01-16 13:00:00+00:00,74.15
2024-01-16 14:00:00+00:00,74.1
2024-01-16 14:30:00+00:00,74.12000274658203
2024-01-16 15:30:00+00:00,74.12999725341797
2024-01-16 16:30:00+00:00,73.8062973022461
2024-01-16 17:30:00+00:00,73.8949966430664
2024-01-16 18:30:00+00:00,73.7249984741211
2024-01-16 19:30:00+00:00,73.75
2024-01-16 20:30:00+00:00,73.83000183105469
2024-01-16 21:00:00+00:00,73.83
2024-01-16 22:00:00+00:00,73.83
2024-01-16 23:00:00+00:00,73.83
2024-01-17 09:00:00+00:00,72.89
2024-01-17 10:00:00+00:00,72.89
2024-01-17 11:00:00+00:00,72.89
2024-01-17 12:00:00+00:00,73.08
2024-01-17 13:00:00+00:00,73.01
2024-01-17 14:00:00+00:00,72.87
2024-01-17 14:30:00+00:00,72.81999969482422
2024-01-17 15:30:00+00:00,72.90499877929688
2024-01-17 16:30:00+00:00,72.87000274658203
2024-01-17 17:30:00+00:00,72.83000183105469
2024-01-17 18:30:00+00:00,72.9800033569336
2024-01-17 19:30:00+00:00,72.93900299072266
2024-01-17 20:30:00+00:00,73.11000061035156
2024-01-17 21:00:00+00:00,73.07
2024-01-17 22:00:00+00:00,73.07
2024-01-17 23:00:00+00:00,73.01
2024-01-18 11:00:00+00:00,73.45
2024-01-18 12:00:00+00:00,73.45
2024-01-18 14:00:00+00:00,73.11
2024-01-18 14:30:00+00:00,73.45089721679688
2024-01-18 15:30:00+00:00,73.52999877929688
2024-01-18 16:30:00+00:00,73.41000366210938
2024-01-18 17:30:00+00:00,73.33000183105469
2024-01-18 18:30:00+00:00,73.63490295410156
2024-01-18 19:30:00+00:00,73.70999908447266
2024-01-18 20:30:00+00:00,73.7699966430664
2024-01-18 21:00:00+00:00,73.74
2024-01-18 22:00:00+00:00,73.74
2024-01-18 23:00:00+00:00,73.74
2024-01-19 09:00:00+00:00,73.78
2024-01-19 10:00:00+00:00,73.78
2024-01-19 11:00:00+00:00,73.78
2024-01-19 12:00:00+00:00,73.78
2024-01-19 13:00:00+00:00,73.77
2024-01-19 14:00:00+00:00,73.61
2024-01-19 14:30:00+00:00,73.41000366210938
2024-01-19 15:30:00+00:00,73.5199966430664
2024-01-19 16:30:00+00:00,73.62000274658203
2024-01-19 17:30:00+00:00,73.76000213623047
2024-01-19 18:30:00+00:00,73.87000274658203
2024-01-19 19:30:00+00:00,73.875
2024-01-19 20:30:00+00:00,73.94000244140625
2024-01-19 21:00:00+00:00,73.93
2024-01-19 22:00:00+00:00,73.82
2024-01-19 23:00:00+00:00,73.93
2024-01-22 09:00:00+00:00,74.08
2024-01-22 10:00:00+00:00,74.05
2024-01-22 11:00:00+00:00,74.05
2024-01-22 12:00:00+00:00,74.06
2024-01-22 13:00:00+00:00,74.09
2024-01-22 14:00:00+00:00,73.93
2024-01-22 14:30:00+00:00,74.33000183105469
2024-01-22 15:30:00+00:00,74.25499725341797
2024-01-22 16:30:00+00:00,74.25050354003906
2024-01-22 17:30:00+00:00,74.08000183105469
2024-01-22 18:30:00+00:00,74.08000183105469
2024-01-22 19:30:00+00:00,74.16500091552734
2024-01-22 20:30:00+00:00,74.16999816894531
2024-01-22 21:00:00+00:00,74.19
2024-01-22 22:00:00+00:00,74.03
2024-01-22 23:00:00+00:00,74.03
2024-01-23 11:00:00+00:00,73.85
2024-01-23 12:00:00+00:00,73.97
2024-01-23 13:00:00+00:00,74.04
2024-01-23 14:00:00+00:00,73.92
2024-01-23 14:30:00+00:00,73.87000274658203
2024-01-23 15:30:00+00:00,73.72000122070312
2024-01-23 16:30:00+00:00,73.71549987792969
2024-01-23 17:30:00+00:00,73.79000091552734
2024-01-23 18:30:00+00:00,73.83499908447266
2024-01-23 19:30:00+00:00,73.95500183105469
2024-01-23 20:30:00+00:00,73.96499633789062
2024-01-23 21:00:00+00:00,74.09
2024-01-23 22:00:00+00:00,74.17
2024-01-23 23:00:00+00:00,74.17
2024-01-24 09:00:00+00:00,74.45
2024-01-24 10:00:00+00:00,74.6
2024-01-24 11:00:00+00:00,74.54
2024-01-24 12:00:00+00:00,74.56
2024-01-24 13:00:00+00:00,74.69
2024-01-24 14:00:00+00:00,74.87
2024-01-24 14:30:00+00:00,74.81999969482422
2024-01-24 15:30:00+00:00,74.82499694824219
2024-01-24 16:30:00+00:00,74.9000015258789
2024-01-24 17:30:00+00:00,74.77999877929688
2024-01-24 18:30:00+00:00,74.61000061035156
2024-01-24 19:30:00+00:00,74.54000091552734
2024-01-24 20:30:00+00:00,74.51499938964844
2024-01-24 21:00:00+00:00,74.39
2024-01-24 22:00:00+00:00,74.15
2024-01-24 23:00:00+00:00,74.15
2024-01-25 09:00:00+00:00,74.59
2024-01-25 10:00:00+00:00,74.7
2024-01-25 11:00:00+00:00,74.58
2024-01-25 12:00:00+00:00,74.51
2024-01-25 14:00:00+00:00,74.69
2024-01-25 14:30:00+00:00,74.58000183105469
2024-01-25 15:30:00+00:00,74.48500061035156
2024-01-25 16:30:00+00:00,74.53500366210938
2024-01-25 17:30:00+00:00,74.54499816894531
2024-01-25 18:30:00+00:00,74.56009674072266
2024-01-25 19:30:00+00:00,74.625
2024-01-25 20:30:00+00:00,74.7300033569336
2024-01-25 21:00:00+00:00,74.74
2024-01-25 22:00:00+00:00,74.74
2024-01-25 23:00:00+00:00,74.74
2024-01-26 12:00:00+00:00,75.1
2024-01-26 13:00:00+00:00,75.06
2024-01-26 14:00:00+00:00,75.25
2024-01-26 14:30:00+00:00,75.060302734375
2024-01-26 15:30:00+00:00,75.19000244140625
2024-01-26 16:30:00+00:00,75.18000030517578
2024-01-26 17:30:00+00:00,75.11000061035156
2024-01-26 18:30:00+00:00,75.08000183105469
2024-01-26 19:30:00+00:00,75.0999984741211
2024-01-26 20:30:00+00:00,75.07499694824219
2024-01-26 21:00:00+00:00,75.03
2024-01-26 22:00:00+00:00,75.03
2024-01-26 23:00:00+00:00,75.03
2024-01-29 09:00:00+00:00,75.05
2024-01-29 10:00:00+00:00,75.05
2024-01-29 11:00:00+00:00,75.05
2024-01-29 12:00:00+00:00,75.13
2024-01-29 13:00:00+00:00,75.05
2024-01-29 14:30:00+00:00,74.97000122070312
2024-01-29 15:30:00+00:00,75.0
2024-01-29 16:30:00+00:00,75.06500244140625
2024-01-29 17:30:00+00:00,75.05500030517578
2024-01-29 18:30:00+00:00,75.1500015258789
2024-01-29 19:30:00+00:00,75.50499725341797
2024-01-29 20:30:00+00:00,75.48500061035156
2024-01-29 21:00:00+00:00,75.43
2024-01-29 22:00:00+00:00,75.47
2024-01-29 23:00:00+00:00,75.47
2024-01-30 10:00:00+00:00,75.37
2024-01-30 11:00:00+00:00,75.37
2024-01-30 12:00:00+00:00,75.37
2024-01-30 13:00:00+00:00,75.27
2024-01-30 14:00:00+00:00,75.49
2024-01-30 14:30:00+00:00,75.19000244140625
2024-01-30 15:30:00+00:00,75.2750015258789
2024-01-30 16:30:00+00:00,75.30500030517578
2024-01-30 17:30:00+00:00,75.31510162353516
2024-01-30 18:30:00+00:00,75.375
2024-01-30 19:30:00+00:00,75.43000030517578
2024-01-30 20:30:00+00:00,75.4000015258789
2024-01-30 21:00:00+00:00,75.3
2024-01-31 09:00:00+00:00,75.44
2024-01-31 10:00:00+00:00,75.45
2024-01-31 11:00:00+00:00,75.39
2024-01-31 12:00:00+00:00,75.55
2024-01-31 13:00:00+00:00,75.6
2024-01-31 14:00:00+00:00,75.39
2024-01-31 14:30:00+00:00,75.7300033569336
2024-01-31 15:30:00+00:00,75.56999969482422
2024-01-31 16:30:00+00:00,75.58999633789062
2024-01-31 17:30:00+00:00,75.54000091552734
2024-01-31 18:30:00+00:00,75.4000015258789
2024-01-31 19:30:00+00:00,75.08000183105469
2024-01-31 20:30:00+00:00,75.02999877929688
2024-01-31 21:00:00+00:00,75.1
2024-01-31 22:00:00+00:00,75.0
2024-01-31 23:00:00+00:00,74.96
2024-02-01 09:00:00+00:00,75.11
2024-02-01 10:00:00+00:00,75.27
2024-02-01 11:00:00+00:00,75.27
2024-02-01 12:00:00+00:00,75.19
2024-02-01 13:00:00+00:00,75.25
2024-02-01 14:00:00+00:00,75.22
2024-02-01 14:30:00+00:00,75.30999755859375
2024-02-01 15:30:00+00:00,75.17500305175781
2024-02-01 16:30:00+00:00,75.50499725341797
2024-02-01 17:30:00+00:00,75.53500366210938
2024-02-01 18:30:00+00:00,75.63009643554688
2024-02-01 19:30:00+00:00,75.7249984741211
2024-02-01 20:30:00+00:00,75.7699966430664
2024-02-01 21:00:00+00:00,75.72
2024-02-01 22:00:00+00:00,75.72
2024-02-01 23:00:00+00:00,76.2
2024-02-02 10:00:00+00:00,76.01
2024-02-02 11:00:00+00:00,76.01
2024-02-02 12:00:00+00:00,76.01
2024-02-02 13:00:00+00:00,75.85
2024-02-02 14:00:00+00:00,75.15
2024-02-02 14:30:00+00:00,74.95999908447266
2024-02-02 15:30:00+00:00,74.9000015258789
2024-02-02 16:30:00+00:00,75.01000213623047
2024-02-02 17:30:00+00:00,74.97000122070312
2024-02-02 18:30:00+00:00,75.06500244140625
2024-02-02 19:30:00+00:00,75.19999694824219
2024-02-02 20:30:00+00:00,75.1449966430664
2024-02-02 21:00:00+00:00,75.18
2024-02-02 22:00:00+00:00,75.16
2024-02-05 09:00:00+00:00,74.81
2024-02-05 10:00:00+00:00,74.64
2024-02-05 11:00:00+00:00,74.64
2024-02-05 12:00:00+00:00,74.64
2024-02-05 13:00:00+00:00,74.72
2024-02-05 14:00:00+00:00,74.65
2024-02-05 14:30:00+00:00,74.47000122070312
2024-02-05 15:30:00+00:00,74.42500305175781
2024-02-05 16:30:00+00:00,74.68499755859375
2024-02-05 17:30:00+00:00,74.76000213623047
2024-02-05 18:30:00+00:00,74.86499786376953
2024-02-05 19:30:00+00:00,74.8373031616211
2024-02-05 20:30:00+00:00,74.73999786376953
2024-02-05 21:00:00+00:00,74.78
2024-02-05 22:00:00+00:00,74.9
2024-02-05 23:00:00+00:00,74.75
2024-02-06 09:00:00+00:00,74.7
2024-02-06 10:00:00+00:00,74.61
2024-02-06 11:00:00+00:00,74.55
2024-02-06 12:00:00+00:00,74.57
2024-02-06 13:00:00+00:00,74.75
2024-02-06 14:00:00+00:00,74.75
2024-02-06 14:30:00+00:00,74.9000015258789
2024-02-06 15:30:00+00:00,75.04000091552734
2024-02-06 16:30:00+00:00,75.01000213623047
2024-02-06 17:30:00+00:00,75.0
2024-02-06 18:30:00+00:00,75.00499725341797
2024-02-06 19:30:00+00:00,75.0999984741211
2024-02-06 20:30:00+00:00,75.22000122070312
2024-02-06 21:00:00+00:00,75.14
2024-02-06 22:00:00+00:00,75.14
2024-02-06 23:00:00+00:00,75.14
2024-02-07 11:00:00+00:00,75.21
2024-02-07 12:00:00+00:00,75.03
2024-02-07 13:00:00+00:00,75.14
2024-02-07 14:00:00+00:00,75.14
2024-02-07 14:30:00+00:00,75.2699966430664
2024-02-07 15:30:00+00:00,75.04499816894531
2024-02-07 16:30:00+00:00,75.07499694824219
2024-02-07 17:30:00+00:00,75.19999694824219
2024-02-07 18:30:00+00:00,75.17469787597656
2024-02-07 19:30:00+00:00,75.17500305175781
2024-02-07 20:30:00+00:00,75.1500015258789
2024-02-07 21:00:00+00:00,75.17
2024-02-07 22:00:00+00:00,75.17
2024-02-07 23:00:00+00:00,75.17
2024-02-08 09:00:00+00:00,75.17
2024-02-08 10:00:00+00:00,75.34
2024-02-08 11:00:00+00:00,75.34
2024-02-08 12:00:00+00:00,74.93
2024-02-08 14:00:00+00:00,74.94
2024-02-08 14:30:00+00:00,74.94999694824219
2024-02-08 15:30:00+00:00,74.82499694824219
2024-02-08 16:30:00+00:00,74.93000030517578
2024-02-08 17:30:00+00:00,75.0199966430664
2024-02-08 18:30:00+00:00,74.9749984741211
2024-02-08 19:30:00+00:00,75.04000091552734
2024-02-08 20:30:00+00:00,75.04499816894531
2024-02-08 21:00:00+00:00,75.06
2024-02-09 09:00:00+00:00,75.03
2024-02-09 10:00:00+00:00,75.07
2024-02-09 11:00:00+00:00,75.07
2024-02-09 12:00:00+00:00,75.16
2024-02-09 14:00:00+00:00,75.22
2024-02-09 14:30:00+00:00,74.93000030517578
2024-02-09 15:30:00+00:00,75.0199966430664
2024-02-09 16:30:00+00:00,75.06500244140625
2024-02-09 17:30:00+00:00,75.2699966430664
2024-02-09 18:30:00+00:00,75.33499908447266
2024-02-09 19:30:00+00:00,75.28500366210938
2024-02-09 20:30:00+00:00,75.31999969482422
2024-02-09 21:00:00+00:00,75.33
2024-02-09 22:00:00+00:00,75.3
2024-02-12 09:00:00+00:00,75.3
2024-02-12 10:00:00+00:00,75.2
2024-02-12 11:00:00+00:00,75.39
2024-02-12 12:00:00+00:00,75.24
2024-02-12 14:00:00+00:00,75.14
2024-02-12 14:30:00+00:00,75.36000061035156
2024-02-12 15:30:00+00:00,75.49500274658203
2024-02-12 16:30:00+00:00,75.54499816894531
2024-02-12 17:30:00+00:00,75.56600189208984
2024-02-12 18:30:00+00:00,75.42500305175781
2024-02-12 19:30:00+00:00,75.41500091552734
2024-02-12 20:30:00+00:00,75.44000244140625
2024-02-12 21:00:00+00:00,75.37
2024-02-12 22:00:00+00:00,75.37
2024-02-13 13:00:00+00:00,75.54
2024-02-13 14:00:00+00:00,74.48
2024-02-13 14:30:00+00:00,74.59329986572266
2024-02-13 15:30:00+00:00,74.56500244140625
2024-02-13 16:30:00+00:00,74.44499969482422
2024-02-13 17:30:00+00:00,74.38500213623047
2024-02-13 18:30:00+00:00,74.1500015258789
2024-02-13 19:30:00+00:00,74.08149719238281
2024-02-13 20:30:00+00:00,74.28500366210938
2024-02-13 21:00:00+00:00,74.36
2024-02-13 22:00:00+00:00,74.36
2024-02-13 23:00:00+00:00,74.36
2024-02-14 09:00:00+00:00,74.4
2024-02-14 10:00:00+00:00,74.4
2024-02-14 11:00:00+00:00,74.7
2024-02-14 12:00:00+00:00,74.7
2024-02-14 13:00:00+00:00,74.73
2024-02-14 14:00:00+00:00,74.71
2024-02-14 14:30:00+00:00,74.8499984741211
2024-02-14 15:30:00+00:00,74.83999633789062
2024-02-14 16:30:00+00:00,74.87999725341797
2024-02-14 17:30:00+00:00,74.87000274658203
2024-02-14 18:30:00+00:00,74.95500183105469
2024-02-14 19:30:00+00:00,75.08499908447266
2024-02-14 20:30:00+00:00,75.11000061035156
2024-02-14 21:00:00+00:00,75.1
2024-02-14 22:00:00+00:00,75.1
2024-02-14 23:00:00+00:00,75.1
2024-02-15 09:00:00+00:00,75.3
2024-02-15 10:00:00+00:00,75.35
2024-02-15 11:00:00+00:00,75.35
2024-02-15 12:00:00+00:00,75.32
2024-02-15 13:00:00+00:00,75.38
2024-02-15 14:00:00+00:00,75.44
2024-02-15 14:30:00+00:00,75.73500061035156
2024-02-15 15:30:00+00:00,75.55999755859375
2024-02-15 16:30:00+00:00,75.7300033569336
2024-02-15 17:30:00+00:00,75.83000183105469
2024-02-15 18:30:00+00:00,75.90519714355469
2024-02-15 19:30:00+00:00,75.92500305175781
2024-02-15 20:30:00+00:00,75.95999908447266
2024-02-15 21:00:00+00:00,75.98
2024-02-15 22:00:00+00:00,75.98
2024-02-15 23:00:00+00:00,75.98
2024-02-16 09:00:00+00:00,76.2
2024-02-16 10:00:00+00:00,76.2
2024-02-16 11:00:00+00:00,76.24
2024-02-16 12:00:00+00:00,76.2
2024-02-16 14:00:00+00:00,75.95
2024-02-16 14:30:00+00:00,76.05500030517578
2024-02-16 15:30:00+00:00,76.2249984741211
2024-02-16 16:30:00+00:00,76.24500274658203
2024-02-16 17:30:00+00:00,76.26000213623047
2024-02-16 18:30:00+00:00,76.36499786376953
2024-02-16 19:30:00+00:00,76.15010070800781
2024-02-16 20:30:00+00:00,76.05999755859375
2024-02-16 21:00:00+00:00,76.1497
2024-02-20 09:00:00+00:00,76.31
2024-02-20 10:00:00+00:00,76.4
2024-02-20 11:00:00+00:00,76.43
2024-02-20 12:00:00+00:00,76.5
2024-02-20 13:00:00+00:00,76.55
2024-02-20 14:00:00+00:00,76.529
2024-02-20 14:30:00+00:00,76.49500274658203
2024-02-20 15:30:00+00:00,76.44000244140625
2024-02-20 16:30:00+00:00,76.25499725341797
2024-02-20 17:30:00+00:00,76.24500274658203
2024-02-20 18:30:00+00:00,76.31999969482422
2024-02-20 19:30:00+00:00,76.40499877929688
2024-02-20 20:30:00+00:00,76.37999725341797
2024-02-20 21:00:00+00:00,76.37
2024-02-20 22:00:00+00:00,76.3
2024-02-20 23:00:00+00:00,76.3
2024-02-21 13:00:00+00:00,76.38
2024-02-21 14:00:00+00:00,76.289
2024-02-21 14:30:00+00:00,76.26000213623047
2024-02-21 15:30:00+00:00,76.30000305175781
2024-02-21 16:30:00+00:00,76.22000122070312
2024-02-21 17:30:00+00:00,76.2249984741211
2024-02-21 18:30:00+00:00,76.23999786376953
2024-02-21 19:30:00+00:00,76.20999908447266
2024-02-21 20:30:00+00:00,76.45999908447266
2024-02-21 21:00:00+00:00,76.5
2024-02-21 22:00:00+00:00,76.5
2024-02-21 23:00:00+00:00,76.5
2024-02-22 09:00:00+00:00,77.02
2024-02-22 10:00:00+00:00,77.02
2024-02-22 11:00:00+00:00,77.02
2024-02-22 12:00:00+00:00,77.02
2024-02-22 13:00:00+00:00,77.12
2024-02-22 14:00:00+00:00,77.03
2024-02-22 14:30:00+00:00,77.05480194091797
2024-02-22 15:30:00+00:00,77.0541000366211
2024-02-22 16:30:00+00:00,77.125
2024-02-22 17:30:00+00:00,77.15499877929688
2024-02-22 18:30:00+00:00,77.31500244140625
2024-02-22 19:30:00+00:00,77.26000213623047
2024-02-22 20:30:00+00:00,77.29000091552734
2024-02-22 21:00:00+00:00,77.22
2024-02-22 22:00:00+00:00,77.22
2024-02-22 23:00:00+00:00,77.3
2024-02-23 10:00:00+00:00,77.18
2024-02-23 11:00:00+00:00,77.18
2024-02-23 12:00:00+00:00,77.29
2024-02-23 13:00:00+00:00,77.4
2024-02-23 14:00:00+00:00,77.33
2024-02-23 14:30:00+00:00,77.40499877929688
2024-02-23 15:30:00+00:00,77.40499877929688
2024-02-23 16:30:00+00:00,77.44499969482422
2024-02-23 17:30:00+00:00,77.5
2024-02-23 18:30:00+00:00,77.33999633789062
2024-02-23 19:30:00+00:00,77.375
2024-02-23 20:30:00+00:00,77.4000015258789
2024-02-23 21:00:00+00:00,77.37
2024-02-23 22:00:00+00:00,77.37
2024-02-26 09:00:00+00:00,77.3
2024-02-26 10:00:00+00:00,77.3
2024-02-26 11:00:00+00:00,77.35
2024-02-26 12:00:00+00:00,77.35
2024-02-26 13:00:00+00:00,77.35
2024-02-26 14:00:00+00:00,77.4618
2024-02-26 14:30:00+00:00,77.3949966430664
2024-02-26 15:30:00+00:00,77.33999633789062
2024-02-26 16:30:00+00:00,77.375
2024-02-26 17:30:00+00:00,77.19999694824219
2024-02-26 18:30:00+00:00,77.30999755859375
2024-02-26 19:30:00+00:00,77.375
2024-02-26 20:30:00+00:00,77.30999755859375
2024-02-26 21:00:00+00:00,77.27
2024-02-26 22:00:00+00:00,77.29
2024-02-26 23:00:00+00:00,77.29
2024-02-27 09:00:00+00:00,77.49
2024-02-27 10:00:00+00:00,77.49
2024-02-27 11:00:00+00:00,77.49
2024-02-27 12:00:00+00:00,77.49
2024-02-27 13:00:00+00:00,77.45
2024-02-27 14:00:00+00:00,77.29
2024-02-27 14:30:00+00:00,77.43000030517578
2024-02-27 15:30:00+00:00,77.5199966430664
2024-02-27 16:30:00+00:00,77.4000015258789
2024-02-27 17:30:00+00:00,77.44840240478516
2024-02-27 18:30:00+00:00,77.44499969482422
2024-02-27 19:30:00+00:00,77.46499633789062
2024-02-27 20:30:00+00:00,77.4800033569336
2024-02-27 21:00:00+00:00,77.45
2024-02-27 22:00:00+00:00,77.45
2024-02-28 11:00:00+00:00,77.07
2024-02-28 12:00:00+00:00,77.01
2024-02-28 13:00:00+00:00,77.0
2024-02-28 14:00:00+00:00,76.93
2024-02-28 14:30:00+00:00,77.0199966430664
2024-02-28 15:30:00+00:00,77.02999877929688
2024-02-28 16:30:00+00:00,77.08000183105469
2024-02-28 17:30:00+00:00,77.10980224609375
2024-02-28 18:30:00+00:00,76.98999786376953
2024-02-28 19:30:00+00:00,77.05999755859375
2024-02-28 20:30:00+00:00,77.0250015258789
2024-02-28 21:00:00+00:00,77.05
2024-02-28 22:00:00+00:00,77.05
2024-02-28 23:00:00+00:00,77.09
2024-02-29 13:00:00+00:00,77.16
2024-02-29 14:00:00+00:00,77.37
2024-02-29 14:30:00+00:00,77.37999725341797
2024-02-29 15:30:00+00:00,77.08999633789062
2024-02-29 16:30:00+00:00,76.9000015258789
2024-02-29 17:30:00+00:00,77.0999984741211
2024-02-29 18:30:00+00:00,77.12010192871094
2024-02-29 19:30:00+00:00,77.13999938964844
2024-02-29 20:30:00+00:00,77.2300033569336
2024-02-29 21:00:00+00:00,77.2
2024-02-29 22:00:00+00:00,77.37
2024-02-29 23:00:00+00:00,77.37
2024-03-01 09:00:00+00:00,77.51
2024-03-01 10:00:00+00:00,77.63
2024-03-01 11:00:00+00:00,77.62
2024-03-01 12:00:00+00:00,77.62
2024-03-01 13:00:00+00:00,77.65
2024-03-01 14:00:00+00:00,77.53
2024-03-01 14:30:00+00:00,77.78900146484375
2024-03-01 15:30:00+00:00,77.7699966430664
2024-03-01 16:30:00+00:00,77.91500091552734
2024-03-01 17:30:00+00:00,77.93000030517578
2024-03-01 18:30:00+00:00,78.00499725341797
2024-03-01 19:30:00+00:00,77.93000030517578
2024-03-01 20:30:00+00:00,77.99500274658203
2024-03-01 21:00:00+00:00,78.0
2024-03-01 22:00:00+00:00,78.03
2024-03-01 23:00:00+00:00,78.1
2024-03-04 09:00:00+00:00,77.9
2024-03-04 10:00:00+00:00,78.0
2024-03-04 11:00:00+00:00,77.9
2024-03-04 12:00:00+00:00,77.9
2024-03-04 13:00:00+00:00,78.0
2024-03-04 14:30:00+00:00,77.7300033569336
2024-03-04 15:30:00+00:00,77.81999969482422
2024-03-04 16:30:00+00:00,77.94999694824219
2024-03-04 17:30:00+00:00,77.83000183105469
2024-03-04 18:30:00+00:00,77.8458023071289
2024-03-04 19:30:00+00:00,77.90499877929688
2024-03-04 20:30:00+00:00,77.81500244140625
2024-03-04 21:00:00+00:00,77.76
2024-03-04 22:00:00+00:00,77.97
2024-03-04 23:00:00+00:00,77.8
2024-03-05 13:00:00+00:00,77.8
2024-03-05 14:00:00+00:00,77.86
2024-03-05 14:30:00+00:00,77.90499877929688
2024-03-05 15:30:00+00:00,77.83000183105469
2024-03-05 16:30:00+00:00,77.875
2024-03-05 17:30:00+00:00,77.7699966430664
2024-03-05 18:30:00+00:00,77.74500274658203
2024-03-05 19:30:00+00:00,77.4749984741211
2024-03-05 20:30:00+00:00,77.6449966430664
2024-03-05 21:00:00+00:00,77.83
2024-03-05 22:00:00+00:00,77.83
2024-03-05 23:00:00+00:00,77.83
2024-03-06 09:00:00+00:00,78.25
2024-03-06 10:00:00+00:00,78.25
2024-03-06 11:00:00+00:00,78.25
2024-03-06 12:00:00+00:00,78.22
2024-03-06 13:00:00+00:00,78.24
2024-03-06 14:00:00+00:00,78.48
